sentiment	workerid	tweetid	tweet
neutral	AUW4KIZ6BQ496	150170	Wie oft hab ich den schon gesehen und nur Paris Hilton erkannt?! -.-
negative	AMVYAXSG8W4RE	150170	Wie oft hab ich den schon gesehen und nur Paris Hilton erkannt?! -.-
neutral	A4ARZZW7QI98E	150170	Wie oft hab ich den schon gesehen und nur Paris Hilton erkannt?! -.-
negative	AMVYAXSG8W4RE	13811	Wie ich einfach schon wieder kotzen könnte. Und heulen. Am Besten abwechselnd. Scheiße.
negative	A3Q730ODZOHYZE	13811	Wie ich einfach schon wieder kotzen könnte. Und heulen. Am Besten abwechselnd. Scheiße.
negative	AUW4KIZ6BQ496	13811	Wie ich einfach schon wieder kotzen könnte. Und heulen. Am Besten abwechselnd. Scheiße.
positive	AFZLOOBF73ONL	35628	Wie geil RT @user Samsung lässt Galaxy-Tab-Displays künftig auf Rückseite montieren ~http 
neutral	AUW4KIZ6BQ496	35628	Wie geil RT @user Samsung lässt Galaxy-Tab-Displays künftig auf Rückseite montieren ~http 
neutral	A4ARZZW7QI98E	35628	Wie geil RT @user Samsung lässt Galaxy-Tab-Displays künftig auf Rückseite montieren ~http 
neutral	A4ARZZW7QI98E	44965	Wie findest du die werbung von katy perry auf prosieben?
neutral	A3Q730ODZOHYZE	44965	Wie findest du die werbung von katy perry auf prosieben?
neutral	AMVYAXSG8W4RE	44965	Wie findest du die werbung von katy perry auf prosieben?
negative	A4ARZZW7QI98E	7087	Wie du hast bis drei geschlafen ? :D Ach du scheiße.
negative	A3Q730ODZOHYZE	7087	Wie du hast bis drei geschlafen ? :D Ach du scheiße.
na	AMVYAXSG8W4RE	7087	Wie du hast bis drei geschlafen ? :D Ach du scheiße.
positive	A4ARZZW7QI98E	3781	Wie die Zeit vergeht; wenn man Spaß hat.
neutral	AUW4KIZ6BQ496	3781	Wie die Zeit vergeht; wenn man Spaß hat.
positive	A3Q730ODZOHYZE	3781	Wie die Zeit vergeht; wenn man Spaß hat.
neutral	A4ARZZW7QI98E	40280	Wichtige Hinweise zum Thema Personalienfeststellung: ~http  ~http  #s21
neutral	A3Q730ODZOHYZE	40280	Wichtige Hinweise zum Thema Personalienfeststellung: ~http  ~http  #s21
neutral	AMVYAXSG8W4RE	40280	Wichtige Hinweise zum Thema Personalienfeststellung: ~http  ~http  #s21
neutral	AUW4KIZ6BQ496	17290	Wichtig für alle die ein #ff geben - hier die Regeln in Deutsch: ~http  BITTE RT!
neutral	A3Q730ODZOHYZE	17290	Wichtig für alle die ein #ff geben - hier die Regeln in Deutsch: ~http  BITTE RT!
neutral	A4ARZZW7QI98E	17290	Wichtig für alle die ein #ff geben - hier die Regeln in Deutsch: ~http  BITTE RT!
neutral	A2MIB5EPM59BA5	11865	Wichteln twittern!!!: Also Ihr Menschen habt schon dolle Techniken. Wir haben jetzt Twitter entdeckt. Zwar mach.. ~http
positive	A3Q730ODZOHYZE	11865	Wichteln twittern!!!: Also Ihr Menschen habt schon dolle Techniken. Wir haben jetzt Twitter entdeckt. Zwar mach.. ~http
neutral	AUW4KIZ6BQ496	11865	Wichteln twittern!!!: Also Ihr Menschen habt schon dolle Techniken. Wir haben jetzt Twitter entdeckt. Zwar mach.. ~http
neutral	AUW4KIZ6BQ496	30809	werd ich morgen im stande sein früh aufzustehn ??? je ne sais pas !!!!!
positive	A2DBE2ZBGL1FA1	30809	werd ich morgen im stande sein früh aufzustehn ??? je ne sais pas !!!!!
neutral	A3Q730ODZOHYZE	30809	werd ich morgen im stande sein früh aufzustehn ??? je ne sais pas !!!!!
neutral	AMVYAXSG8W4RE	121383	Wer noch keinen eBook-Reader hat: Am 16.12. ab 17.00 Uhr ein Sony PRS-505 als Angebot mit eBook-Gutschein. Infos folgen hier.
neutral	A4ARZZW7QI98E	121383	Wer noch keinen eBook-Reader hat: Am 16.12. ab 17.00 Uhr ein Sony PRS-505 als Angebot mit eBook-Gutschein. Infos folgen hier.
neutral	AUW4KIZ6BQ496	121383	Wer noch keinen eBook-Reader hat: Am 16.12. ab 17.00 Uhr ein Sony PRS-505 als Angebot mit eBook-Gutschein. Infos folgen hier.
neutral	A4ARZZW7QI98E	657	wer im schlamm steckt;kann über ein schiebedach froh sein. #searock
neutral	A3Q730ODZOHYZE	657	wer im schlamm steckt;kann über ein schiebedach froh sein. #searock
neutral	A2MIB5EPM59BA5	657	wer im schlamm steckt;kann über ein schiebedach froh sein. #searock
neutral	A3QQ949RKK5K1W	25893	wer hier Angst hat hat schon verloren..~http 
neutral	AUW4KIZ6BQ496	25893	wer hier Angst hat hat schon verloren..~http 
neutral	A4ARZZW7QI98E	25893	wer hier Angst hat hat schon verloren..~http 
positive	AOGQSPKVZ4OG2	45730	Wer hat an der Uhr gedreht; ist es wirkich schon so spaet...... *sing*
negative	AMVYAXSG8W4RE	45730	Wer hat an der Uhr gedreht; ist es wirkich schon so spaet...... *sing*
neutral	A3Q730ODZOHYZE	45730	Wer hat an der Uhr gedreht; ist es wirkich schon so spaet...... *sing*
neutral	AUW4KIZ6BQ496	9944	Wer fordert jetzt ein Fernsehverbot von G. #Depardieu?
neutral	A2DBE2ZBGL1FA1	9944	Wer fordert jetzt ein Fernsehverbot von G. #Depardieu?
neutral	A4ARZZW7QI98E	9944	Wer fordert jetzt ein Fernsehverbot von G. #Depardieu?
neutral	A4ARZZW7QI98E	2151	Wer das liest ist blöd.
negative	A3Q730ODZOHYZE	2151	Wer das liest ist blöd.
negative	AUW4KIZ6BQ496	2151	Wer das liest ist blöd.
neutral	A3Q730ODZOHYZE	26755	Wer auf dem Holzweg ist; sollte Leim dabei haben.
neutral	A4ARZZW7QI98E	26755	Wer auf dem Holzweg ist; sollte Leim dabei haben.
neutral	AUW4KIZ6BQ496	26755	Wer auf dem Holzweg ist; sollte Leim dabei haben.
neutral	AUW4KIZ6BQ496	111334	Wenn Zeit ist werde ich heute einen eBook-Reader von Sony mal testen ( beruflich natürlich)
positive	A2DBE2ZBGL1FA1	111334	Wenn Zeit ist werde ich heute einen eBook-Reader von Sony mal testen ( beruflich natürlich)
neutral	A4ARZZW7QI98E	111334	Wenn Zeit ist werde ich heute einen eBook-Reader von Sony mal testen ( beruflich natürlich)
negative	A3QQ949RKK5K1W	35291	wenn sarah knappik im tv über paris hilton urteilt; stimmt was nicht am sonntagmorgen.
negative	AMVYAXSG8W4RE	35291	wenn sarah knappik im tv über paris hilton urteilt; stimmt was nicht am sonntagmorgen.
negative	A3Q730ODZOHYZE	35291	wenn sarah knappik im tv über paris hilton urteilt; stimmt was nicht am sonntagmorgen.
neutral	A4ARZZW7QI98E	24075	Wenn mich keiner faven will; fave ich mich halt selbst! So!
negative	A3Q730ODZOHYZE	24075	Wenn mich keiner faven will; fave ich mich halt selbst! So!
neutral	A2MIB5EPM59BA5	24075	Wenn mich keiner faven will; fave ich mich halt selbst! So!
positive	A4ARZZW7QI98E	4912	wenn man tot ist geht es allen besser
neutral	AUW4KIZ6BQ496	4912	wenn man tot ist geht es allen besser
negative	A3QQ949RKK5K1W	4912	wenn man tot ist geht es allen besser
neutral	AUW4KIZ6BQ496	4417	Wenn Justiz und Gesetzgebung die #Mediation wirklich wollen; sollte so etwas hier eigentlich nicht sein: ~http 
negative	A4ARZZW7QI98E	4417	Wenn Justiz und Gesetzgebung die #Mediation wirklich wollen; sollte so etwas hier eigentlich nicht sein: ~http 
neutral	A2MIB5EPM59BA5	4417	Wenn Justiz und Gesetzgebung die #Mediation wirklich wollen; sollte so etwas hier eigentlich nicht sein: ~http 
negative	AUW4KIZ6BQ496	3720	Wenn es eines ist; was ich nicht ausstehen kann; dann sind das Lügen.
negative	A4ARZZW7QI98E	3720	Wenn es eines ist; was ich nicht ausstehen kann; dann sind das Lügen.
negative	AMVYAXSG8W4RE	3720	Wenn es eines ist; was ich nicht ausstehen kann; dann sind das Lügen.
negative	A2MIB5EPM59BA5	15341	Wenn einen der Schmerz von innen auffrisst...
negative	A4ARZZW7QI98E	15341	Wenn einen der Schmerz von innen auffrisst...
negative	AUW4KIZ6BQ496	15341	Wenn einen der Schmerz von innen auffrisst...
neutral	AUW4KIZ6BQ496	12921	Wenn du jeden Tag denkst es waere dein letzter; wird der Druck irgendwann unermesslich.
negative	A4ARZZW7QI98E	12921	Wenn du jeden Tag denkst es waere dein letzter; wird der Druck irgendwann unermesslich.
negative	A2DBE2ZBGL1FA1	12921	Wenn du jeden Tag denkst es waere dein letzter; wird der Druck irgendwann unermesslich.
neutral	AUW4KIZ6BQ496	39422	Wenn auf dem Microsoft Stand irgendwo Stau ist; dann vor dem Office Kino. Carolin hat sich für unsere nächste Folge... ~http 
negative	A2DBE2ZBGL1FA1	39422	Wenn auf dem Microsoft Stand irgendwo Stau ist; dann vor dem Office Kino. Carolin hat sich für unsere nächste Folge... ~http 
neutral	A4ARZZW7QI98E	39422	Wenn auf dem Microsoft Stand irgendwo Stau ist; dann vor dem Office Kino. Carolin hat sich für unsere nächste Folge... ~http 
neutral	A4ARZZW7QI98E	41568	Wenn #Weihnachtsmänner #Glüwein trinken;....~http 
neutral	A3QQ949RKK5K1W	41568	Wenn #Weihnachtsmänner #Glüwein trinken;....~http 
neutral	A3Q730ODZOHYZE	41568	Wenn #Weihnachtsmänner #Glüwein trinken;....~http 
neutral	AUW4KIZ6BQ496	35178	Weltweite Wii-Software-Verkaufszahlen von Nintendo: Nintendo hat eine Liste mit weltweiten Software-Verkaufszahl... ~http 
neutral	A3QQ949RKK5K1W	35178	Weltweite Wii-Software-Verkaufszahlen von Nintendo: Nintendo hat eine Liste mit weltweiten Software-Verkaufszahl... ~http 
neutral	A4ARZZW7QI98E	35178	Weltweite Wii-Software-Verkaufszahlen von Nintendo: Nintendo hat eine Liste mit weltweiten Software-Verkaufszahl... ~http 
na	AMVYAXSG8W4RE	19275	Wellness am Freitag und LuuBooks für Intellektuelle; Intelligente sowieso; Sammler inklusive and Highspeed-Leser ~http 
neutral	AUW4KIZ6BQ496	19275	Wellness am Freitag und LuuBooks für Intellektuelle; Intelligente sowieso; Sammler inklusive and Highspeed-Leser ~http 
neutral	A3Q730ODZOHYZE	19275	Wellness am Freitag und LuuBooks für Intellektuelle; Intelligente sowieso; Sammler inklusive and Highspeed-Leser ~http 
negative	A3QQ949RKK5K1W	14026	Welche Katastrophe? @user Drei Jahre hattet ihr Zeit um solch eine Katastrophe nicht zu veranstalten. Peinliche Nummer! @user
negative	A3Q730ODZOHYZE	14026	Welche Katastrophe? @user Drei Jahre hattet ihr Zeit um solch eine Katastrophe nicht zu veranstalten. Peinliche Nummer! @user
neutral	AUW4KIZ6BQ496	14026	Welche Katastrophe? @user Drei Jahre hattet ihr Zeit um solch eine Katastrophe nicht zu veranstalten. Peinliche Nummer! @user
neutral	A2DBE2ZBGL1FA1	35165	Weitere Details zum Wii-Redesign in Europa: Wie das Official Nintendo Magazine aus Großbritannien berichtet; wir... ~http 
neutral	AUW4KIZ6BQ496	35165	Weitere Details zum Wii-Redesign in Europa: Wie das Official Nintendo Magazine aus Großbritannien berichtet; wir... ~http 
neutral	A3Q730ODZOHYZE	35165	Weitere Details zum Wii-Redesign in Europa: Wie das Official Nintendo Magazine aus Großbritannien berichtet; wir... ~http 
neutral	AUW4KIZ6BQ496	44255	Weiter geht es mit: #ff @user @user @user @user @user @user @user @user
negative	AMVYAXSG8W4RE	44255	Weiter geht es mit: #ff @user @user @user @user @user @user @user @user
neutral	ARVA2BWM2ISPM	44255	Weiter geht es mit: #ff @user @user @user @user @user @user @user @user
neutral	AUW4KIZ6BQ496	8842	Weisheit des Tages: "In der Kanalisation lebst der Kanaligator."
neutral	AOGQSPKVZ4OG2	8842	Weisheit des Tages: "In der Kanalisation lebst der Kanaligator."
neutral	A4ARZZW7QI98E	8842	Weisheit des Tages: "In der Kanalisation lebst der Kanaligator."
positive	AUW4KIZ6BQ496	30660	Weil´s Spaß macht! #ff @user @user @user @user @user @user
positive	A4ARZZW7QI98E	30660	Weil´s Spaß macht! #ff @user @user @user @user @user @user
positive	A36L6AYK17QGSD	30660	Weil´s Spaß macht! #ff @user @user @user @user @user @user
neutral	A3Q730ODZOHYZE	2171	Weil es nicht gestellt ist. ~http 
neutral	A4ARZZW7QI98E	2171	Weil es nicht gestellt ist. ~http 
neutral	AUW4KIZ6BQ496	2171	Weil es nicht gestellt ist. ~http 
positive	A4ARZZW7QI98E	43836	Weihnachtsmarkt war geilo. Jetzt nach hause und dann überlegen was als nächstes anliegt :)
positive	A3Q730ODZOHYZE	43836	Weihnachtsmarkt war geilo. Jetzt nach hause und dann überlegen was als nächstes anliegt :)
positive	AMVYAXSG8W4RE	43836	Weihnachtsmarkt war geilo. Jetzt nach hause und dann überlegen was als nächstes anliegt :)
negative	A3Q730ODZOHYZE	38745	weiße fingernägel sind der shit.. xD xD
negative	A4ARZZW7QI98E	38745	weiße fingernägel sind der shit.. xD xD
positive	AUW4KIZ6BQ496	38745	weiße fingernägel sind der shit.. xD xD
neutral	A4ARZZW7QI98E	45555	Wehe; der VW Wolfsburg holt ›meinen‹ Hans Meyer ... ☹ #FingerWegVomFeuerwehrmann
negative	A2DBE2ZBGL1FA1	45555	Wehe; der VW Wolfsburg holt ›meinen‹ Hans Meyer ... ☹ #FingerWegVomFeuerwehrmann
neutral	AUW4KIZ6BQ496	45555	Wehe; der VW Wolfsburg holt ›meinen‹ Hans Meyer ... ☹ #FingerWegVomFeuerwehrmann
neutral	AUW4KIZ6BQ496	17282	Wechsel von XING zu LINKEDIN...ist es von Vorteil oder wieder nur ein Zeitfresser? ~http  Mein Tipp: Zu LINKEDIN WECHSELN
neutral	A3Q730ODZOHYZE	17282	Wechsel von XING zu LINKEDIN...ist es von Vorteil oder wieder nur ein Zeitfresser? ~http  Mein Tipp: Zu LINKEDIN WECHSELN
neutral	A4ARZZW7QI98E	17282	Wechsel von XING zu LINKEDIN...ist es von Vorteil oder wieder nur ein Zeitfresser? ~http  Mein Tipp: Zu LINKEDIN WECHSELN
neutral	A4ARZZW7QI98E	35179	Website zum 25-jährigen Zelda-Jubiläum geht online: Nintendo hat heute die japanische Website zum 25-jährigen Ju... ~http 
neutral	AMVYAXSG8W4RE	35179	Website zum 25-jährigen Zelda-Jubiläum geht online: Nintendo hat heute die japanische Website zum 25-jährigen Ju... ~http 
neutral	AUW4KIZ6BQ496	35179	Website zum 25-jährigen Zelda-Jubiläum geht online: Nintendo hat heute die japanische Website zum 25-jährigen Ju... ~http 
na	AMVYAXSG8W4RE	21811	würde dir gerne so viel sagen doch du bist leider weg.
na	A3QQ949RKK5K1W	21811	würde dir gerne so viel sagen doch du bist leider weg.
negative	A4ARZZW7QI98E	21811	würde dir gerne so viel sagen doch du bist leider weg.
positive	AUW4KIZ6BQ496	30490	Wünsche allen die es lesen möchten einen wunderschönen Abend; bei dem Wetter keine Kunst.
positive	A4ARZZW7QI98E	30490	Wünsche allen die es lesen möchten einen wunderschönen Abend; bei dem Wetter keine Kunst.
positive	AMVYAXSG8W4RE	30490	Wünsche allen die es lesen möchten einen wunderschönen Abend; bei dem Wetter keine Kunst.
neutral	A21P7YN8KFHTDX	40838	Wünsch dir was  ~http 
neutral	AUW4KIZ6BQ496	40838	Wünsch dir was  ~http 
neutral	A4ARZZW7QI98E	40838	Wünsch dir was  ~http 
neutral	A3Q730ODZOHYZE	44679	Wäsche bügeln
neutral	AUW4KIZ6BQ496	44679	Wäsche bügeln
neutral	A4ARZZW7QI98E	44679	Wäsche bügeln
positive	A4ARZZW7QI98E	19380	wärmt sich in ihrem gemütlichen zimmer auf :)
neutral	A2DBE2ZBGL1FA1	19380	wärmt sich in ihrem gemütlichen zimmer auf :)
positive	AUW4KIZ6BQ496	19380	wärmt sich in ihrem gemütlichen zimmer auf :)
negative	AMVYAXSG8W4RE	7081	wär schick ne ;) aber dann könntest du meine gefühle nicht sehen und mein schlag käm überraschend :DD
neutral	AUW4KIZ6BQ496	7081	wär schick ne ;) aber dann könntest du meine gefühle nicht sehen und mein schlag käm überraschend :DD
positive	A3Q730ODZOHYZE	7081	wär schick ne ;) aber dann könntest du meine gefühle nicht sehen und mein schlag käm überraschend :DD
negative	AUW4KIZ6BQ496	785	wääääh~ blöde urm... keinen bock mehr zu lernen T__T
negative	A4ARZZW7QI98E	785	wääääh~ blöde urm... keinen bock mehr zu lernen T__T
negative	A3QQ949RKK5K1W	785	wääääh~ blöde urm... keinen bock mehr zu lernen T__T
na	A2MIB5EPM59BA5	26932	Wat de "Loulou" Schiltz kann; dat kann den Halsdorf scho laang. Och heen waert viru Geriicht géint de Colonel Ries verleieren.
na	A4ARZZW7QI98E	26932	Wat de "Loulou" Schiltz kann; dat kann den Halsdorf scho laang. Och heen waert viru Geriicht géint de Colonel Ries verleieren.
neutral	AUW4KIZ6BQ496	26932	Wat de "Loulou" Schiltz kann; dat kann den Halsdorf scho laang. Och heen waert viru Geriicht géint de Colonel Ries verleieren.
positive	AMVYAXSG8W4RE	32445	wasfür ein fetter sound: get well soon - und legal kostenlose live ep ~http 
positive	A4ARZZW7QI98E	32445	wasfür ein fetter sound: get well soon - und legal kostenlose live ep ~http 
positive	A3Q730ODZOHYZE	32445	wasfür ein fetter sound: get well soon - und legal kostenlose live ep ~http 
neutral	A4ARZZW7QI98E	15789	was zum geier ist AIKIDO????
negative	AMVYAXSG8W4RE	15789	was zum geier ist AIKIDO????
neutral	A3Q730ODZOHYZE	15789	was zum geier ist AIKIDO????
neutral	A4ARZZW7QI98E	2045	Was soll man zu diesem TRailer noch sagen außer ... Möge die Macht mit euch sein: ~http
positive	A2DBE2ZBGL1FA1	2045	Was soll man zu diesem TRailer noch sagen außer ... Möge die Macht mit euch sein: ~http
neutral	A3Q730ODZOHYZE	2045	Was soll man zu diesem TRailer noch sagen außer ... Möge die Macht mit euch sein: ~http
negative	A4ARZZW7QI98E	43069	was soll das denn jetzt heißen
negative	AMVYAXSG8W4RE	43069	was soll das denn jetzt heißen
neutral	AUW4KIZ6BQ496	43069	was soll das denn jetzt heißen
neutral	AOGQSPKVZ4OG2	5096	was soll #bchh09 überhaupt sein? Ja ich bin unwissend....
neutral	A4ARZZW7QI98E	5096	was soll #bchh09 überhaupt sein? Ja ich bin unwissend....
neutral	AUW4KIZ6BQ496	5096	was soll #bchh09 überhaupt sein? Ja ich bin unwissend....
neutral	AUW4KIZ6BQ496	46333	was macht eine betrunkene blumenverkäuferin? fleder-floristik! #alkohol #spaß #epic
na	A2DBE2ZBGL1FA1	46333	was macht eine betrunkene blumenverkäuferin? fleder-floristik! #alkohol #spaß #epic
neutral	A3Q730ODZOHYZE	46333	was macht eine betrunkene blumenverkäuferin? fleder-floristik! #alkohol #spaß #epic
neutral	AUW4KIZ6BQ496	30765	Was lernen wir aus der Sache mit MS uns Skype..! keine Macht  Microsoft und Appel lernt mit Alternative Betriebssysteme umzugehen
neutral	A2MIB5EPM59BA5	30765	Was lernen wir aus der Sache mit MS uns Skype..! keine Macht  Microsoft und Appel lernt mit Alternative Betriebssysteme umzugehen
negative	A4ARZZW7QI98E	30765	Was lernen wir aus der Sache mit MS uns Skype..! keine Macht  Microsoft und Appel lernt mit Alternative Betriebssysteme umzugehen
neutral	A3QQ949RKK5K1W	118037	Was ist Microsoft Works? Ein Widerspruch!
negative	A4ARZZW7QI98E	118037	Was ist Microsoft Works? Ein Widerspruch!
neutral	AUW4KIZ6BQ496	118037	Was ist Microsoft Works? Ein Widerspruch!
neutral	AUW4KIZ6BQ496	25111	Was ist das?? Fc manner schnitte oder was? :) ~http 
neutral	A3QQ949RKK5K1W	25111	Was ist das?? Fc manner schnitte oder was? :) ~http 
negative	AMVYAXSG8W4RE	25111	Was ist das?? Fc manner schnitte oder was? :) ~http 
neutral	AUW4KIZ6BQ496	4974	Was isn da in der Bundesliga schon wieder los? Dortmund liegt hinten. Die Mainzer führen.
na	A4ARZZW7QI98E	4974	Was isn da in der Bundesliga schon wieder los? Dortmund liegt hinten. Die Mainzer führen.
negative	AMVYAXSG8W4RE	4974	Was isn da in der Bundesliga schon wieder los? Dortmund liegt hinten. Die Mainzer führen.
neutral	A4ARZZW7QI98E	178959	Was haben ein Smart; ein dicker Audi und ein Tischlerei-Transporter gemeinsam? Nen fetten Crash vor meinem Bürofenster. Sind alle wohlauf!
neutral	A2DBE2ZBGL1FA1	178959	Was haben ein Smart; ein dicker Audi und ein Tischlerei-Transporter gemeinsam? Nen fetten Crash vor meinem Bürofenster. Sind alle wohlauf!
neutral	A3Q730ODZOHYZE	178959	Was haben ein Smart; ein dicker Audi und ein Tischlerei-Transporter gemeinsam? Nen fetten Crash vor meinem Bürofenster. Sind alle wohlauf!
neutral	AUW4KIZ6BQ496	12377	Was habe ich heute gelernt: Wie meine Kipp-Funktion an meinem Schreibtischstuhl an mache. XD
positive	A4ARZZW7QI98E	12377	Was habe ich heute gelernt: Wie meine Kipp-Funktion an meinem Schreibtischstuhl an mache. XD
positive	A2DBE2ZBGL1FA1	12377	Was habe ich heute gelernt: Wie meine Kipp-Funktion an meinem Schreibtischstuhl an mache. XD
positive	A4ARZZW7QI98E	32129	Was für eine Aussicht! ~http 
positive	A3Q730ODZOHYZE	32129	Was für eine Aussicht! ~http 
positive	AMVYAXSG8W4RE	32129	Was für eine Aussicht! ~http 
positive	A2DBE2ZBGL1FA1	19597	was für ein spiel.....
na	ASSHYQ3BXRWBL	19597	was für ein spiel.....
neutral	AUW4KIZ6BQ496	19597	was für ein spiel.....
neutral	A21P7YN8KFHTDX	29381	Was denn auf #MSN heute los??? ~http 
neutral	AUW4KIZ6BQ496	29381	Was denn auf #MSN heute los??? ~http 
neutral	A4ARZZW7QI98E	29381	Was denn auf #MSN heute los??? ~http 
positive	A3QQ949RKK5K1W	34357	Was bitte schön ist das??? ~http 
neutral	AUW4KIZ6BQ496	34357	Was bitte schön ist das??? ~http 
neutral	A4ARZZW7QI98E	34357	Was bitte schön ist das??? ~http 
neutral	AUW4KIZ6BQ496	46723	was @user heisst? Ganz easy: Deutschlands weltbestes Dossier; Leute!
neutral	A3Q730ODZOHYZE	46723	was @user heisst? Ganz easy: Deutschlands weltbestes Dossier; Leute!
neutral	A4ARZZW7QI98E	46723	was @user heisst? Ganz easy: Deutschlands weltbestes Dossier; Leute!
na	A3QQ949RKK5K1W	41856	Warum wundern sich alle; das die Linke Castro bewundert? Immerhin hat der nicht nur eine Mauer um sein Land gebaut; sondern ein ganzes Meer!
