sentiment	workerid	tweetid	tweet
neutral	A3NRGD5KWZIN5O	41429	Vidéo du vendredi: l'appât du risque ~http 
neutral	A472U5IT356FS	41429	Vidéo du vendredi: l'appât du risque ~http 
neutral	AL9AA2AQKJ0XP	41429	Vidéo du vendredi: l'appât du risque ~http 
positive	A3NRGD5KWZIN5O	40379	Vidéo de Kristen qui arrive au MET GALA !!! - (investissez dans une caméra HD SVP looool) ~http
positive	A2XWC57PG6KWUB	40379	Vidéo de Kristen qui arrive au MET GALA !!! - (investissez dans une caméra HD SVP looool) ~http
neutral	AIK9MZOWM9F4Y	40379	Vidéo de Kristen qui arrive au MET GALA !!! - (investissez dans une caméra HD SVP looool) ~http
neutral	A3NRGD5KWZIN5O	46634	Victoire 9 à 6 des Verts @user hier soir devant un Club Soda bien rempli!
positive	A472U5IT356FS	46634	Victoire 9 à 6 des Verts @user hier soir devant un Club Soda bien rempli!
positive	AL9AA2AQKJ0XP	46634	Victoire 9 à 6 des Verts @user hier soir devant un Club Soda bien rempli!
negative	A2LHD8XIKKNNND	34545	Veux canné !!! trop mal au dos !
negative	A5JHOO3X13D4A	34545	Veux canné !!! trop mal au dos !
negative	A33G658YR2129O	34545	Veux canné !!! trop mal au dos !
na	AIK9MZOWM9F4Y	3721	veut ma doooseee de cocaaaa!!! EN URGENCE ( S.O.S )
negative	AX1YZTIROOQG6	3721	veut ma doooseee de cocaaaa!!! EN URGENCE ( S.O.S )
negative	AL9AA2AQKJ0XP	3721	veut ma doooseee de cocaaaa!!! EN URGENCE ( S.O.S )
positive	AGI2JJZB08N71	13606	Vers un état des lieux de l’#Opendata en France : ~http 
neutral	AIK9MZOWM9F4Y	13606	Vers un état des lieux de l’#Opendata en France : ~http 
neutral	A2LHD8XIKKNNND	13606	Vers un état des lieux de l’#Opendata en France : ~http 
negative	AL9AA2AQKJ0XP	25838	Venin de l'âme; tu persifles et signes ton destin. De ton corps sans vie sortira un esprit aussi clanique que ta mort fut clinique.
negative	A2LHD8XIKKNNND	25838	Venin de l'âme; tu persifles et signes ton destin. De ton corps sans vie sortira un esprit aussi clanique que ta mort fut clinique.
negative	A1IQ8YHTZLFEVG	25838	Venin de l'âme; tu persifles et signes ton destin. De ton corps sans vie sortira un esprit aussi clanique que ta mort fut clinique.
positive	AL9AA2AQKJ0XP	10262	Vendredi soirée avec mes potes d'enfance ☑
neutral	A3NRGD5KWZIN5O	10262	Vendredi soirée avec mes potes d'enfance ☑
positive	AIK9MZOWM9F4Y	10262	Vendredi soirée avec mes potes d'enfance ☑
positive	AL9AA2AQKJ0XP	40665	Vacances genialeeee; contente d'etre rentré qd meme! :-)
positive	A2UR4Y9JW4687P	40665	Vacances genialeeee; contente d'etre rentré qd meme! :-)
positive	AGI2JJZB08N71	40665	Vacances genialeeee; contente d'etre rentré qd meme! :-)
neutral	A1SYLLSICZ0T1H	7851	Va bientôt vous faire un cadeau sur son blog ... !
neutral	AL9AA2AQKJ0XP	7851	Va bientôt vous faire un cadeau sur son blog ... !
positive	A472U5IT356FS	7851	Va bientôt vous faire un cadeau sur son blog ... !
neutral	A3NRGD5KWZIN5O	42456	Usain Bolt pour sur?
neutral	A472U5IT356FS	42456	Usain Bolt pour sur?
neutral	AIK9MZOWM9F4Y	42456	Usain Bolt pour sur?
negative	A2XWC57PG6KWUB	6590	Une vraie star vient de s'éteindre... Bye Bye Amy Winehouse
negative	A2UR4Y9JW4687P	6590	Une vraie star vient de s'éteindre... Bye Bye Amy Winehouse
negative	A2LHD8XIKKNNND	6590	Une vraie star vient de s'éteindre... Bye Bye Amy Winehouse
na	AIK9MZOWM9F4Y	37675	Une vidéo YouTube m'a plu -- OMAR ABDELKAFY - La religion: c'est le comportement ~http 
positive	AL9AA2AQKJ0XP	37675	Une vidéo YouTube m'a plu -- OMAR ABDELKAFY - La religion: c'est le comportement ~http 
neutral	A2XWC57PG6KWUB	37675	Une vidéo YouTube m'a plu -- OMAR ABDELKAFY - La religion: c'est le comportement ~http 
na	AIK9MZOWM9F4Y	46462	Une vidéo prise par le @user à faire tourner absolument ! ~http  #ueps #segoleneroyal
positive	A3NRGD5KWZIN5O	46462	Une vidéo prise par le @user à faire tourner absolument ! ~http  #ueps #segoleneroyal
na	A2LHD8XIKKNNND	46462	Une vidéo prise par le @user à faire tourner absolument ! ~http  #ueps #segoleneroyal
na	AIK9MZOWM9F4Y	86981	Une vidéo du Walkman de Sony sous Android: C’est à l’IFA sur le stand de Sony; que nous avons pu découvrir ce pr... ~http 
neutral	A2LHD8XIKKNNND	86981	Une vidéo du Walkman de Sony sous Android: C’est à l’IFA sur le stand de Sony; que nous avons pu découvrir ce pr... ~http 
neutral	A1IQ8YHTZLFEVG	86981	Une vidéo du Walkman de Sony sous Android: C’est à l’IFA sur le stand de Sony; que nous avons pu découvrir ce pr... ~http 
negative	AX1YZTIROOQG6	33034	une semaine de vacances que même pas tu la vois passé que c'est déjà fini ... #pascool
negative	A2LHD8XIKKNNND	33034	une semaine de vacances que même pas tu la vois passé que c'est déjà fini ... #pascool
negative	A3NRGD5KWZIN5O	33034	une semaine de vacances que même pas tu la vois passé que c'est déjà fini ... #pascool
neutral	A2LHD8XIKKNNND	128450	Une pub décalée pour le Samsung Galaxy S2 aux US ~http 
positive	A2XWC57PG6KWUB	128450	Une pub décalée pour le Samsung Galaxy S2 aux US ~http 
positive	ADJEZQTOOC1TL	128450	Une pub décalée pour le Samsung Galaxy S2 aux US ~http 
neutral	A3NRGD5KWZIN5O	5776	Une petite pensée pour tous les sinistrés qui; je crois; aimeraient bien plus que nous que la pluie cesse de tomber... Courage!
neutral	AVR599BC03DOO	5776	Une petite pensée pour tous les sinistrés qui; je crois; aimeraient bien plus que nous que la pluie cesse de tomber... Courage!
negative	A2LHD8XIKKNNND	5776	Une petite pensée pour tous les sinistrés qui; je crois; aimeraient bien plus que nous que la pluie cesse de tomber... Courage!
positive	A3NRGD5KWZIN5O	42196	Une pensée pour tous ceux et celles qui reconstruisent le Japon. 1 mois déjà. 日本がんばれ。 #prayforjapan
neutral	AVR599BC03DOO	42196	Une pensée pour tous ceux et celles qui reconstruisent le Japon. 1 mois déjà. 日本がんばれ。 #prayforjapan
negative	A2LHD8XIKKNNND	42196	Une pensée pour tous ceux et celles qui reconstruisent le Japon. 1 mois déjà. 日本がんばれ。 #prayforjapan
neutral	AL9AA2AQKJ0XP	37554	Une odeur de crêpes persistante dans les rideaux. Un tableau avec un phare et une bigoudène : Erwan est un vrai breton ! (@ chez erwan)
neutral	A2LHD8XIKKNNND	37554	Une odeur de crêpes persistante dans les rideaux. Un tableau avec un phare et une bigoudène : Erwan est un vrai breton ! (@ chez erwan)
neutral	A3NRGD5KWZIN5O	37554	Une odeur de crêpes persistante dans les rideaux. Un tableau avec un phare et une bigoudène : Erwan est un vrai breton ! (@ chez erwan)
na	A2LHD8XIKKNNND	23297	Une nuit blanche s'impose
neutral	A3NRGD5KWZIN5O	23297	Une nuit blanche s'impose
na	AIK9MZOWM9F4Y	23297	Une nuit blanche s'impose
neutral	AL9AA2AQKJ0XP	3100	Une nouvelle gamme bientôt disponible???
neutral	A3NRGD5KWZIN5O	3100	Une nouvelle gamme bientôt disponible???
neutral	AIK9MZOWM9F4Y	3100	Une nouvelle gamme bientôt disponible???
positive	AIK9MZOWM9F4Y	7548	Une naissance; un arbre à Thetford Mines: On va planter 48 nouveaux arbres cette année!
neutral	A3NRGD5KWZIN5O	7548	Une naissance; un arbre à Thetford Mines: On va planter 48 nouveaux arbres cette année!
neutral	A1IQ8YHTZLFEVG	7548	Une naissance; un arbre à Thetford Mines: On va planter 48 nouveaux arbres cette année!
neutral	A2XWC57PG6KWUB	10312	Une meuf - que j'aurais bien aimé pécho - a dit qu'elle aimerait bien coucher avec colonel reyel ... #jarretetout !
na	A2LHD8XIKKNNND	10312	Une meuf - que j'aurais bien aimé pécho - a dit qu'elle aimerait bien coucher avec colonel reyel ... #jarretetout !
negative	AL9AA2AQKJ0XP	10312	Une meuf - que j'aurais bien aimé pécho - a dit qu'elle aimerait bien coucher avec colonel reyel ... #jarretetout !
positive	A3NRGD5KWZIN5O	38190	une jolie pub pour cette boisson gazeuse... RT @user [Bonjour Madame] proposé par Louis ~http
positive	A2UR4Y9JW4687P	38190	une jolie pub pour cette boisson gazeuse... RT @user [Bonjour Madame] proposé par Louis ~http
positive	A2LHD8XIKKNNND	38190	une jolie pub pour cette boisson gazeuse... RT @user [Bonjour Madame] proposé par Louis ~http
positive	AL9AA2AQKJ0XP	31739	Une histoire drôle et divertissante. ~http 
neutral	A3NRGD5KWZIN5O	31739	Une histoire drôle et divertissante. ~http 
positive	AIK9MZOWM9F4Y	31739	Une histoire drôle et divertissante. ~http 
negative	AL9AA2AQKJ0XP	44591	Une heure de retard sur les aviOns.
negative	A2UR4Y9JW4687P	44591	Une heure de retard sur les aviOns.
negative	AGI2JJZB08N71	44591	Une heure de retard sur les aviOns.
positive	A3NRGD5KWZIN5O	14660	Une chose qui égaie ma journée ahahah
positive	AIK9MZOWM9F4Y	14660	Une chose qui égaie ma journée ahahah
positive	AL9AA2AQKJ0XP	14660	Une chose qui égaie ma journée ahahah
na	AIK9MZOWM9F4Y	8378	Une bonne partie du cast d'Aqua Pazza viendrait de cet anime ~http  ça a l'air hyper quelconque quand même...
negative	A2LHD8XIKKNNND	8378	Une bonne partie du cast d'Aqua Pazza viendrait de cet anime ~http  ça a l'air hyper quelconque quand même...
negative	A3NRGD5KWZIN5O	8378	Une bonne partie du cast d'Aqua Pazza viendrait de cet anime ~http  ça a l'air hyper quelconque quand même...
positive	A2SEG0I7JX3WJ5	18244	Une bonne journee de dingue
positive	A3NRGD5KWZIN5O	18244	Une bonne journee de dingue
positive	AIK9MZOWM9F4Y	18244	Une bonne journee de dingue
negative	AIK9MZOWM9F4Y	9773	Une artiste chinoise censurée à Paris - ~http 
neutral	A2LHD8XIKKNNND	9773	Une artiste chinoise censurée à Paris - ~http 
neutral	A472U5IT356FS	9773	Une artiste chinoise censurée à Paris - ~http 
neutral	A3NRGD5KWZIN5O	106788	Un téléviseur LCD SAMSUNG de 875€ #adonner sur ~http  (prochainement: lave-linge; canapé; TV;...) I ❤ @user
neutral	A2XWC57PG6KWUB	106788	Un téléviseur LCD SAMSUNG de 875€ #adonner sur ~http  (prochainement: lave-linge; canapé; TV;...) I ❤ @user
neutral	A2LHD8XIKKNNND	106788	Un téléviseur LCD SAMSUNG de 875€ #adonner sur ~http  (prochainement: lave-linge; canapé; TV;...) I ❤ @user
positive	AIK9MZOWM9F4Y	13942	Un resto alsacien au Luxembourg ? je vous conseille "La Petite Alsace" à Esch/Alzette. Très bon et personnel super sympa !
positive	AL9AA2AQKJ0XP	13942	Un resto alsacien au Luxembourg ? je vous conseille "La Petite Alsace" à Esch/Alzette. Très bon et personnel super sympa !
positive	A3NRGD5KWZIN5O	13942	Un resto alsacien au Luxembourg ? je vous conseille "La Petite Alsace" à Esch/Alzette. Très bon et personnel super sympa !
positive	AVR599BC03DOO	3068	Un nouveau Design a été soumis : "ZEN" Venez voter!  ~http  (RT Plz)
neutral	A3NRGD5KWZIN5O	3068	Un nouveau Design a été soumis : "ZEN" Venez voter!  ~http  (RT Plz)
neutral	A2LHD8XIKKNNND	3068	Un nouveau Design a été soumis : "ZEN" Venez voter!  ~http  (RT Plz)
na	AIK9MZOWM9F4Y	108583	Un jour j'vais aller avec une gang faire notre draft de foot à Vegas et participer au Hilton Super Contest #CriseDe40ainedans9ans
positive	A3NRGD5KWZIN5O	108583	Un jour j'vais aller avec une gang faire notre draft de foot à Vegas et participer au Hilton Super Contest #CriseDe40ainedans9ans
positive	A2LHD8XIKKNNND	108583	Un jour j'vais aller avec une gang faire notre draft de foot à Vegas et participer au Hilton Super Contest #CriseDe40ainedans9ans
positive	A2XWC57PG6KWUB	4720	Un jour @user me signera chez #BanlieueSale !  Pas vrai Fouiny? :D #realtalk
positive	A3NRGD5KWZIN5O	4720	Un jour @user me signera chez #BanlieueSale !  Pas vrai Fouiny? :D #realtalk
neutral	A2LHD8XIKKNNND	4720	Un jour @user me signera chez #BanlieueSale !  Pas vrai Fouiny? :D #realtalk
neutral	A3NRGD5KWZIN5O	39069	Un graphique qui résume l'état actuel de Twitter : ~http  (via @user )
neutral	A2D84PVQ0W48QR	39069	Un graphique qui résume l'état actuel de Twitter : ~http  (via @user )
neutral	A2LHD8XIKKNNND	39069	Un graphique qui résume l'état actuel de Twitter : ~http  (via @user )
na	A2UR4Y9JW4687P	46273	Un grand vide rempli ma vie depuis ta disparition; tu me manque de plus en plus; mon coeur saigne; je t'aime Michael.Merci pour tout Mike.
negative	AIK9MZOWM9F4Y	46273	Un grand vide rempli ma vie depuis ta disparition; tu me manque de plus en plus; mon coeur saigne; je t'aime Michael.Merci pour tout Mike.
negative	A472U5IT356FS	46273	Un grand vide rempli ma vie depuis ta disparition; tu me manque de plus en plus; mon coeur saigne; je t'aime Michael.Merci pour tout Mike.
negative	A472U5IT356FS	16514	Un Dragofeu dans la gorge :(
negative	AGI2JJZB08N71	16514	Un Dragofeu dans la gorge :(
negative	AVR599BC03DOO	16514	Un Dragofeu dans la gorge :(
negative	A3S5QGE6WYFPD8	11607	Un député propose de contrôler la diffusion du rap « issu de l’immigration »  ~http  #WTF??!
negative	AIK9MZOWM9F4Y	11607	Un député propose de contrôler la diffusion du rap « issu de l’immigration »  ~http  #WTF??!
negative	A2LHD8XIKKNNND	11607	Un député propose de contrôler la diffusion du rap « issu de l’immigration »  ~http  #WTF??!
negative	AX1YZTIROOQG6	4316	Un délégué d'Oxfam: "Une COP du Monde qui aura déçu les amateurs de beau jeu: Aucune action flamboyante; et victoire de la Chine et des US."
neutral	A3NRGD5KWZIN5O	4316	Un délégué d'Oxfam: "Une COP du Monde qui aura déçu les amateurs de beau jeu: Aucune action flamboyante; et victoire de la Chine et des US."
negative	AL9AA2AQKJ0XP	4316	Un délégué d'Oxfam: "Une COP du Monde qui aura déçu les amateurs de beau jeu: Aucune action flamboyante; et victoire de la Chine et des US."
negative	A2LHD8XIKKNNND	30908	Un cookie format A3. voila ce qui arrive quand on fait une fournée de cookies sans avoir mis assez de farine.
neutral	A3NRGD5KWZIN5O	30908	Un cookie format A3. voila ce qui arrive quand on fait une fournée de cookies sans avoir mis assez de farine.
negative	AIK9MZOWM9F4Y	30908	Un cookie format A3. voila ce qui arrive quand on fait une fournée de cookies sans avoir mis assez de farine.
negative	AIK9MZOWM9F4Y	32427	un clochard de ma ville qui s'appele Alfarez a fait tombé l'iphone de quelqun ds la rue. #dur
negative	AL9AA2AQKJ0XP	32427	un clochard de ma ville qui s'appele Alfarez a fait tombé l'iphone de quelqun ds la rue. #dur
negative	A3NRGD5KWZIN5O	32427	un clochard de ma ville qui s'appele Alfarez a fait tombé l'iphone de quelqun ds la rue. #dur
neutral	A3NRGD5KWZIN5O	38448	Un citoyen donne l'historique du développement du Vieux Village.
neutral	A472U5IT356FS	38448	Un citoyen donne l'historique du développement du Vieux Village.
neutral	AL9AA2AQKJ0XP	38448	Un citoyen donne l'historique du développement du Vieux Village.
na	A2LHD8XIKKNNND	14099	Un cellulaire qui ne prend plus les appels... vraiment pratique!
neutral	A3NRGD5KWZIN5O	14099	Un cellulaire qui ne prend plus les appels... vraiment pratique!
negative	AIK9MZOWM9F4Y	14099	Un cellulaire qui ne prend plus les appels... vraiment pratique!
negative	AL9AA2AQKJ0XP	50364	Un cardiologue qui n'a pas de coeur; une justice qui n'est pas juste et deux jeunes anges qui n'ont plus de vies... #Kaylem
negative	AX1YZTIROOQG6	50364	Un cardiologue qui n'a pas de coeur; une justice qui n'est pas juste et deux jeunes anges qui n'ont plus de vies... #Kaylem
neutral	A2UR4Y9JW4687P	50364	Un cardiologue qui n'a pas de coeur; une justice qui n'est pas juste et deux jeunes anges qui n'ont plus de vies... #Kaylem
neutral	AL9AA2AQKJ0XP	87011	Un boot rapide pour Windows 8: Microsoft n’en finit plus de communiquer sur son Windows 8. Il vient ainsi aujour... ~http 
positive	A2UR4Y9JW4687P	87011	Un boot rapide pour Windows 8: Microsoft n’en finit plus de communiquer sur son Windows 8. Il vient ainsi aujour... ~http 
neutral	A2LHD8XIKKNNND	87011	Un boot rapide pour Windows 8: Microsoft n’en finit plus de communiquer sur son Windows 8. Il vient ainsi aujour... ~http 
neutral	AIK9MZOWM9F4Y	41926	Un émulateur de Nintendo DS sur Android :) ~http 
positive	A2LHD8XIKKNNND	41926	Un émulateur de Nintendo DS sur Android :) ~http 
positive	A472U5IT356FS	41926	Un émulateur de Nintendo DS sur Android :) ~http 
neutral	A3VS73NCMIPDLI	45281	Un album Boom Bap + Un album Deepkho  + une mixe tape. pour mettre d'accord les gens!!!
neutral	AX1YZTIROOQG6	45281	Un album Boom Bap + Un album Deepkho  + une mixe tape. pour mettre d'accord les gens!!!
neutral	A2LHD8XIKKNNND	45281	Un album Boom Bap + Un album Deepkho  + une mixe tape. pour mettre d'accord les gens!!!
neutral	A2LHD8XIKKNNND	6293	UMP : après Joly la Norvégienne; Placé; "notre Coréen national" (mis à jour) - Yahoo! Actualités ~http  via @user
neutral	A3NRGD5KWZIN5O	6293	UMP : après Joly la Norvégienne; Placé; "notre Coréen national" (mis à jour) - Yahoo! Actualités ~http  via @user
neutral	A2XWC57PG6KWUB	6293	UMP : après Joly la Norvégienne; Placé; "notre Coréen national" (mis à jour) - Yahoo! Actualités ~http  via @user
neutral	A2LHD8XIKKNNND	12634	Twitter lance son bouton "Follow"; équivalent du "Like" de Facebook - Actualités Techno - Facebook ~http 
neutral	A5JHOO3X13D4A	12634	Twitter lance son bouton "Follow"; équivalent du "Like" de Facebook - Actualités Techno - Facebook ~http 
na	A33G658YR2129O	12634	Twitter lance son bouton "Follow"; équivalent du "Like" de Facebook - Actualités Techno - Facebook ~http 
na	AIK9MZOWM9F4Y	22127	Twitter et Bing renouvellent leur accord sur la recherche en temps réel ~http
neutral	A3NRGD5KWZIN5O	22127	Twitter et Bing renouvellent leur accord sur la recherche en temps réel ~http
neutral	A2LHD8XIKKNNND	22127	Twitter et Bing renouvellent leur accord sur la recherche en temps réel ~http
na	A2UR4Y9JW4687P	44756	Tv 3D PlayStation #SimulView de Sony avec deux paires de lunettes 3D dès cet automne en Europe pour 499€; voilà c'est dit !
na	AIK9MZOWM9F4Y	44756	Tv 3D PlayStation #SimulView de Sony avec deux paires de lunettes 3D dès cet automne en Europe pour 499€; voilà c'est dit !
neutral	A472U5IT356FS	44756	Tv 3D PlayStation #SimulView de Sony avec deux paires de lunettes 3D dès cet automne en Europe pour 499€; voilà c'est dit !
na	AIK9MZOWM9F4Y	37246	Tumblr atteint une valorisation de 800 millions de dollars ~http 
neutral	A3NRGD5KWZIN5O	37246	Tumblr atteint une valorisation de 800 millions de dollars ~http 
neutral	A1IQ8YHTZLFEVG	37246	Tumblr atteint une valorisation de 800 millions de dollars ~http 
neutral	AX1YZTIROOQG6	184266	Tulalip; vous connaissez? C'est le futur-nouveau projet de recherche-web social par Microsoft en opposition à Google! ~http
neutral	A2LHD8XIKKNNND	184266	Tulalip; vous connaissez? C'est le futur-nouveau projet de recherche-web social par Microsoft en opposition à Google! ~http
neutral	AL9AA2AQKJ0XP	184266	Tulalip; vous connaissez? C'est le futur-nouveau projet de recherche-web social par Microsoft en opposition à Google! ~http
neutral	AIK9MZOWM9F4Y	88938	Tulalip : futur réseau social de Microsoft ? ~http 
neutral	A3NRGD5KWZIN5O	88938	Tulalip : futur réseau social de Microsoft ? ~http 
neutral	A2XWC57PG6KWUB	88938	Tulalip : futur réseau social de Microsoft ? ~http 
na	AIK9MZOWM9F4Y	6584	Tu peut répété se que tu à dit sur zarko :o ? (@josianeofficiel live on ~http )
neutral	AL9AA2AQKJ0XP	6584	Tu peut répété se que tu à dit sur zarko :o ? (@josianeofficiel live on ~http )
neutral	A2LHD8XIKKNNND	6584	Tu peut répété se que tu à dit sur zarko :o ? (@josianeofficiel live on ~http )
neutral	A472U5IT356FS	7669	Tu penses que Goeffrey est gay? (@morganouatta live on ~http )
neutral	AL9AA2AQKJ0XP	7669	Tu penses que Goeffrey est gay? (@morganouatta live on ~http )
