sentiment	numberagreed	tweetid	tweet
negative	2	1103766	ja q nao conseguem mesmo parar de fumar pelo menos a chanel; Gucci e outrs poderiam inventar um aroma para cigarro...pq o cheiro é dureza
neutral	2	1237313	Krl; a Sony tá tendo que pedir ajuda pro FBI -  ~http  #PSN
neutral	2	760737	Tudo bom com vooçs?
positive	2	596586	Senhor...=)
positive	2	2219263	Corridinha de sabado? @user estamos inscritos num projeto da Nike (coisa boa) jaja recebo os horarios e te passo lol
neutral	2	1087471	Você quer vender umas pulseiras da Nike pra mim? Você vende quatro e eu te dou uma.
neutral	2	378223	Rumor do dia: Samsung pode mostrar tablet com Windows 8 na semana que vem: O primeiro dispositivo equipado com ... ~http
positive	2	391709	Estreiando os óculos vermelhos! xD~
negative	2	1186620	Eu preferia estar em casa encarando os desafios a mim encubidos pela Sony #PS3
negative	2	1229561	Entenda o que a Sony fez comigo: ~http
positive	2	1124585	ai uns pulicia foi na minha escola da palestra e sabe cmo  tava vestido o vilao da historia deles ? kkk calça da cyclone gascan e nike kkkk
neutral	2	2424485	#Sorteio já Amanhã. Quero ganhar uma bela Camera Digital Samsung ES65. É só Seguir a @user e concorrer ~http  Boa sorte!
neutral	2	236927	Puts to no cel entrando no banho e nua kkk deixa off q eu vejo depois
negative	2	57639	Até Agora Nenhuma Surpresa na Conferencia da Microsoft #e3
positive	2	871296	YYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYEEEEEEEEAH PORRADA NO #INSENSATOCORAÇAO!
positive	2	90300	Sepá vou comprar um Nike 6.0
neutral	2	522780	Professor: Na oração o sujeito é ? - @user : O Sujeito é ... dá uma fugidinha com você ; sujeito é dá uma fugida com você . HAHAH
neutral	2	482262	Passando aqui. Bate-papo de  trabalho com Débora Cerqueira! (@ Nike Store Salvador Shopping) ~http 
negative	2	2525425	Tenho a impressão que na Microsoft tem 27.458 profissionais "arrumando" o Windows 7 e uns 3 stags arrumando o resto: Bing; WP7; IE's... =P
neutral	2	1509505	Me dê um Adidas Jeremmy Scott?
positive	2	2409213	Comprei um cartão de 1500 Microsoft Points hoje! Depois vou gastar 1200 comprando o Section 8: Prejudice pro meu #XBOX360 !! =D
negative	2	428815	quero ir embora POR FAVOR; ME AJUDEM. NAO AGUENTO MAIS FICAR AO LADO DOS MEUS TIOS; QUE MERDA
positive	2	1318079	Me deu uma vontade de jogar SUPER NINTENDO =)
neutral	2	79279	Acabei de chegar do shopping; assisti um filminho sussa em 3D .
positive	2	418806	Use também o #MaisFollowers e ganhe MUITOS seguidores rápido: ~http
neutral	2	48242	Não importa o fabricante; sempre chamarei a esponja de aço de "BOMBRIL" . ~http 
positive	2	264558	claro @user  ; vc é minha japinha .
positive	2	447733	Pensando sériamente em arrumar um Nintendo 64 denovo; pra relembrar a infancia; rs. Quem pode me ajudar com isso?
positive	2	821713	Assistindo o filme Rio e comendo uva passa...
neutral	2	720685	Ae pra quem tem alguma versão de pokemon do DS; a nintendo tá dando pelo Wifi um Raikou Shiny =33 já tenho 1; falta o do platinum ainda xD
positive	2	645723	Caralho; quase chorei quando o cara fez o mario funcionar de novo no meu nintendo 64. Momento mais emocionante desse ano!
neutral	2	1746654	Qual a maior loucura que você faria para ganhar um Samsung GALAXY Tab? @user andaria a pé por BH toda com o adesivo eu sou BH na testa
positive	2	473636	Feriadao em Uberlandia e o Agentto a todo vapor.... LoL (@ Invit Negócios Inovadores) ~http 
positive	2	307230	Bjus atee mais tardee!
positive	2	1419313	Muito bom kkkk RT @user Nao adianta você usar um Nike caro; se a sua alma é d conguinha...
neutral	2	1170223	Do Basic ao Windows 7; Microsoft comemora 36 anos - #Terra  ~http
neutral	2	288796	Acabo de completar "Qual sua caracteristica mais marcante?" e meu resultado foi: cabelo! Experimente: ~http 
neutral	2	2153077	"@_INFO: Quem lembra do Nintendo 64? ~http  #CtrlZ" jogava Mario Kart nele
neutral	2	848399	vou ver se encontro algo pra fazer pra poder fugir do tédio; Fui...
positive	2	299603	Nuus ainda vo coomer + fazeer a unhaa + festinha *---*
neutral	2	97935	Boa noiite
positive	2	617831	"Úh Papai chegou ♪ !"Úh Papai chegou ♪ !"Úh Papai chegou ♪ !"Úh Papai chegou ♪ !"Úh Papai chegou ♪ !
neutral	2	773191	nada é do nada
negative	2	133371	Paris Hilton é presa por fumar maconha em jogo do Brasil??? #putafaltadesacanagem
negative	2	754473	Que loucura é essaaaaa?????? Juiz FDP
neutral	2	31341	nova foto via nintendo DSi :D. Vou postar na twitpic
positive	2	1278065	Huhu; ganhei um curso no #CSBC de Visual Studio 2008 e ASP.NET; da Microsoft (lado negro da força); realizado pelo SENAC.
negative	2	827447	estou jogando Nintendo 64 com a @user e estamos tentando zerar Mario; mas tá difícil :/ Adeus!
positive	2	564583	guarde o que foi bom; jogue fora o que restou.
neutral	2	1123880	Os exames oficiais da Microsoft estão atualizados para Windows Server 2008 R2 - Fique atento para não ter surpresa #DICA #MCTS #MCITP
negative	2	71787	quem disse que consigo descansar ; pelo menos um pouco???
negative	2	481802	daqui a poco vou sair do curso e minha tia quer q eu va la na feira :////// eu ñ to afim de ir
positive	2	372791	Photo: › A vida é uma parede branca; pinte como quiser . ~http 
negative	2	179567	Photo: › As pessoas dizem que a aparência não importa. Mas; duvido que elas olhem realmente só o coração. ~http 
positive	2	756924	Saindo do computer para virar nerd e ter uma carreira escolar bem sucedida... HAHA té parece
neutral	2	1756143	Amores;eu ea equipe do Panico iremos sortear 3 Iphone e 3 Nintendo Wii p/ concorrer tem que seguir agora @user e nos segui #RT
negative	2	350363	Mãe; por que a senhora sempre vê programas de culinária se nunca faz as receitas? Pelo mesmo motivo que você vê pornô e não come ninguém!
neutral	2	57629	a Sony Entrou Agora... (@NadyPGTV live on ~http )
neutral	2	787108	E a guerra de ecossistemas avança... Nokia e Microsoft fazem aliança estratégica ~http  via @user
negative	2	764541	Taquicardia.... =[
neutral	2	363993	indo para #Escola - (Y)
positive	2	541836	Não é tolo aquele que abre mão do que não pode reter para ganhar o que não pode perder (JIM. E.)
neutral	2	189822	Gentee ; Tô iindoo pra Praça; maiis tarde eu voltoooo .. Beiijooo ;*
negative	2	463561	ta tão frio que to abrindo a geladeira pra usar como aquecedor
neutral	2	2503944	Apple vence liminar e bloqueia venda de smartphones da Samsung na Europa [ Adrenaline.com.br ] ~http 
negative	2	853948	Hoje vai ser um dia BEM tenso pra mim; mas depois de 12:20 é sóóó dormir..
positive	2	475319	Hooje comprei 3 caixas de Bombom; porque será neeh ??!?
negative	2	261080	boom; vou tomar banhoo e da um jeitoo no belo que ta pequenininho :'( pooq eu fui cortar enn?
positive	2	1817388	Caraca.. orkut; twitter; ebuddy+ MSN +FaceBook e mais um monte dieh coisah no meu celular.. perfeito meu touch screen SAMSUNG Star Lite ;)!!
negative	2	678360	E se não quiser ver; então não veja. Sou nem obrigada.
negative	2	677975	vi o @user .. e o que eu fiz? saí correndo e dei um abraço nele :O aí fiquei envergonhado. é. HAUEHAUHAUE
negative	2	2399712	Ações da Sony reagem após previsões; outros sites são invadidos  ~http  #terramobile
positive	2	2336675	psp2 anunciado; ontem li na revista xbox360 que poderemos ter anuncio do novo video game da microsoft ainda na E3 desse ano!!
negative	2	447073	instalei meu nintendo 64... mas a tela fica toda chuviscada e o barulho cheio de ruido... nem da pra jogar :/ mimimimi
positive	2	137899	Minha mãe falo que não volta antes das 2da manha #ADOOORO
positive	2	555734	Cheguei do treino! hoje foi irado. E o Renan Furou comigo;fdp. --'
neutral	2	90301	Acho que sabádo que vem vou comprar uma Polo Play;uma Mercurial e um Nike Shox
positive	2	738878	É mesmo @user ; Teatro #MUVUCA tinha que ter todos os dias ; não só sábado... Sábado é o melhor dia da minha semana :D
positive	2	184634	Vou pra lá !
positive	2	790563	Máquinas da Sorte – Nintendo | Garotas Nerds ~http  via @user
neutral	2	458058	Eh amanha! @user e toda galera do #Kids vai marchar c @user @user e #CRK Vai ser d+! Saida 09h45 Metro Luz
positive	2	2113676	ChatON; um verdadeiro serviço global de comunicação móvel ! ~http  a Samsung apavorou ( @user  )
positive	2	653071	Genteeeeee faltam apenas 44 seguidores para eu chegar nos 2mil hihi ajudemmmmm bjks
neutral	2	2380535	Eu Quero Ganhar um Player Microsoft Zune 30gb. Eu sigo @user e voto no @user. (~http )
positive	2	85960	quer me entender ? escuta Três palavras - Maria Cecilia e Rodolfo ;D a musica perf pra min '-.- :@
neutral	2	168893	Me seguem no twitter aew fiz agora galera
positive	2	335021	Quero jogar no Nintendo Wii!
neutral	2	2502461	Conferência Microsoft E3 2011 - Imagens dos últimos lançamentos em jogos de video game | MSN Jogos ~http 
neutral	2	99539	terminando de monta o meu banho e tosa
neutral	2	2255150	GANHE um PlayStation 2 Slim Sony #Promoção Mamãe & Bebê do site de vendas da @user - Clique e Concorra: ~http
positive	2	772224	PEGASUS RYU SEI KEN !!! RT @user Comprado Nike Air Pegasus +27! Sem dores dessa vez!
neutral	2	165573	Sou BH - Promoção - Você e seu Samsung Galaxy Tab #soubh ~http 
positive	2	28713	Ronaldo já era... se aposentou o melhor jogador dos ultimos tempos!!!
negative	2	813072	Luciano vce e muito sonso kkkkkkkkkkkkkkk @user
positive	2	1086663	Eu quero ganhar o Nintendo Wii que       o @user vai sortear dia 27/10 (20:00 hrs); RT e follow @user ~http  :P
neutral	2	1251541	Ganhe um Microsoft Office 2010 Professional | Gizmodo Brasil ~http 
positive	2	828498	a amizade eh tudo .!! falsidadee morre aki .!!!
neutral	2	627565	E aí; Brasil?
neutral	2	229403	Conheca a wizard pen #PQP ahsaishsiushs
neutral	2	54933	O @user entrou hj ?não né ?
neutral	2	1163691	Eu quero ganhar um netbook novinho da samsung sorteado pelo @user dê um RT ~http  #Sorteio pelo ~http  o/
neutral	2	1128325	Tudo pronto; agora é rumo a Campo Grande para a 3 etapa do Audi DTCC. ~http 
negative	2	230532	me deu uma saudade da minha #irmã hoje :(
neutral	2	152659	piloto de fuga na pista de audi A3 rebaixei aro 16 se mi ganhar no raixa dou meu carro pra vcs...(Y
neutral	2	891417	Realmente as músicas falam por nós! - › 1. Como você está se sentindo hoje? › › Alice - Underground › › 2.... ~http 
neutral	2	585041	mim siga no twitter e concorra a um celular samsung galaxy 5 ~http  (@wevertonfj) #TwitPromo
neutral	2	1319043	Tudo sobre as partidas desta quarta-feira pela Champions League; Europa League e Copa Audi !!!!!!!!!!!!!!!!! ~http 
neutral	2	1278276	Sem previsão de retorno; Sony trabalha na reconstrução total da PSN ~http  via @user
neutral	2	1233367	[GT] BGTES / Magny Cours: Michael Bartels coloca Ferrari na 'pole'; Audi de Albuquerque com 2º m — ~http
positive	2	855576	...transforma o meu deserto em um jardim secreto;lugar de intimidade contigo;Tu és tudo o que eu preciso ♪
neutral	2	1123869	Os exames Microsoft na @user sofrem reajuste após o dia 30/06. Que tal ganhar um voucher de 100% !? ~http 
neutral	2	131453	Não acha muito velho pra jogar Habbo? — Pprimeiro não jogo mais; parei; mesmo assim tenho 16 anos se 16 anos é … ~http 
negative	2	298703	CSI dublado no Canal Sony ficou estranho. Prefiro a dublagem que passa na Record; os dubladores deixaram mais natural...
negative	2	741649	"Sol com muitas nuvens durante o dia. Períodos de nublado; com chuva a qualquer hora." não gostei
neutral	2	1285721	tecnologia: Sony aposta na tela sensível ao toque e nos games tridimensionais para lançar sucessor do PSP; o console portátil PS Vita
positive	2	45674	mais ta bom sexta ou sábado eu colo na grade *-*
positive	2	112960	Eu quero um poster de Corazon Gitano do #MF continuação @user @user @user 515
negative	2	821406	E hoje a tarde... Uruguai!  ^^    -França nao me traz boas lembranças
neutral	2	1288917	O Axel Ferreira é Microsoft Student Parter Lead da Zona Centro em 2010/2011!
positive	2	507003	Jogo muito foda mais deu 10x9 de virada mano :3 kkk
negative	2	1236050	O sony vegas 10 realmente é uma vadia!
positive	2	44358	Boooommm  diaa pra  quem   não  tá  de ressaca ;x
positive	2	390553	Boa Noite Galera!!!!  AMANHA TEM AULA!!!!  Qm vai levantar as 5:45am   \o/
positive	2	1906348	Inteeeeeeeeeeeer terceiro lugar na copa audi #TeAmoInter
positive	2	728184	Caííque nogueiiiira   perfeito dmsss dlçinha sdçaum iudhfig
positive	2	1511243	Pra felicidade dos gammers: a Microsoft anunciou que vai fabricar o Xbox 360 no Brasil. Preços bem mais baixos em breve o/
neutral	2	781558	Eu quero ganhar o Nintendo Wii que o @user vai sortear dia 27/10 (20:00 hrs);RT e follow @user ~http 
neutral	2	378253	Imagens mostram uma possível patente da Sony sobre a tecnologia do Wii U:  Um conhecido membro do fórum NeoGaf ... ~http 
positive	2	2044792	eu to no computador; o meu primo na no play 3 e o meu outro primo ta no nintendo I kkkk
positive	2	1128322	Hoje tive o prazer de conhecer o @user aqui no Audi DTCC; grande piloto e exelente pessoa.
positive	2	344270	agorá só há 90 minutos do título ! (yn'
positive	2	1095933	é só camisa da ecko ; calça da oakley e tênis da adidas ; parece shopping center ♫♪ ' hahaha
neutral	2	590807	Neve em Guarulhos. E tem gente q ainda duvida do aquecimento global.
positive	2	1319032	Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!!!!!!!!!! ~http
positive	2	420247	Esse mlk temfuturo pena que saiu do timão qdo a pessoa é predestinada n tem jeito olhem na pag principal do site da nike ~http 
negative	2	661906	Dizem que o orkut é uma porcaria; e que o Facebook é melhor... cara ñ tô nem ai eu uso os dois kkk.......
neutral	2	840142	A nintendo revela calendario para o lancamento do WII;DS;3DS para saber a data clique ~http 
neutral	2	620289	Os principais aeroportos do País foram ampliados no gov.Lula e já precisam novas ampliações (@luisnassif live on ~http ))
positive	2	410392	Nem amanhã nem segunda nem terça eu voo te aula; ebaa! =)
neutral	2	625797	hehehe daqui apouco meu namorado vai vim pra ca ;D @user çç
positive	2	205803	uuuh tá passando chaves EP(Episódio Perdido) é eu gosto e daí?!
negative	2	769786	Fato: Sharepoint da Microsoft e Fast 2010 nao fazem busca semantica !!!! Como resolver isso ? Veja em:  ~http 
neutral	2	440369	Boa noite; vou dormir estou muiiiiito cansado !
positive	2	1700491	Preciso comprar uma Sony Handycam. Acho que essa daria pro gasto. ~http  #sonyhandycam
na	2	427923	Quero meu converse de couro; meu converse sem cadarço; meu converse jeans; adidas 6.0 ;  adidas star e assim ficarei feliz se eu comprar D:
positive	2	751466	Imagine se eu acho essa jacosa da Adidas pra vender. *O*
negative	2	829024	aAH Caralho Napoli podera ser Adidas &gt;&lt; Inveja ¬¬''
neutral	2	368464	Paris Hilton deixa Brasil e volta a Los Angeles; twittando aos brasileiros!
neutral	2	2473005	Equipe UOL; vocês falaram que a Nintendo fez um console para brigar com X360 e PS3... ( #uoljogos live at ~http )
neutral	2	2549969	Concorra a um Tênis Nike All Court! Siga e RT @user ~http 
positive	2	2342510	Ganhei um nintendo wii iláá
positive	2	29499	Se ele te amar; ele vai ficar.
neutral	2	384367	acbei de ganhar um celular da samsung b 3410 #hum k blz
positive	2	464672	saindo aqui pra quem fica BOA NOITE :DD
negative	2	2058308	Paris Hilton se irrita com repórter e deixa entrevista
positive	2	646045	Hoje tem #Haven no @user! Vcs não vão perder; vão?? Às 22h!
negative	2	1995684	O Conar alegar q "Devassa" abusa do apelo sensual com a imagem da Paris Hilton é medo de perder espaço no mercado brasileiro.
positive	2	2250018	Bom; segunda-feira não vou sair tirar do canal Sony a partir das 20:00 só para ver o #BieberNoCSI *---*
negative	2	616115	Aqui na Câmara; evoluímos na discussão da Ref. Tributária. Hoje; ouvimos representantes da indústria e do comércio sobre a competitividade.
neutral	2	237937	oi gente!!! bom dia assistiram ontem?
negative	2	750715	Quem elege os governantes não é quem lê jornal; é quem limpa a bunda com ele... e o que eu achoo..kkkkkkkkkkkk
positive	2	987862	Ganhei a mochila da NBA e a Bola de basket da adidas ;D  Mas como mané; segunda reuniao; pra sexta ir de aviao pra SP  \o/ Aí Vai Ser Pika'h
neutral	2	2001606	TWITTERSRUN BOA TARDE  BLOG ATUALIZADO COM RELATO DA ADIDAS INVERNO SP. VEJAM FOTOS. ABRAÇOS.. ~http 
neutral	2	2235248	acabei o trabalho do Hilton agora é so dormir; então #BoaNoite!!! Estou com sono!!!
positive	2	874992	O conteúdo dos palestrantes da Microsoft foram bacanas pakas
negative	2	2001572	A tia baixou um XP pirata; fez o upgrade; deu treta; e ela liga pra Microsoft boladona: ~http
neutral	2	1322831	Será que o Bing não incomoda? ~http
positive	2	302205	ooi pessoas :)
neutral	2	446762	[CIFRA CLUB] Restart abraça campanha sustentável: ~http 
neutral	2	1386146	O nome do console novo da Nintendo é ridículo: Wii U
negative	2	33610	“Qual a diferença entre homens e porcos? Porcos não viram homens quando bebem.”
neutral	2	508139	O q q vc estão fazendo de bom??
negative	2	1229542	Novidade: acabei de devolver o dinheiro recebido de meu cunhado que me devolveu o MP3 SONY mais uma vez quebrado. Assitência lá vamos nós.
positive	2	427174	#spoilerday quem ganha o #wololoday é o lado azul!
positive	2	738544	♪♪ Eu era feiaaa; mas hoje eu fiz chapinhaaa... ♪♪
neutral	2	318474	AdNews - Corinthians e Nike ganham prêmio mundial ~http  vía @user
positive	2	208250	Academia Bola de Ferro no caldeirão do huck. Q FODA!
na	2	96185	Errou? Conserte! Chorou? Sorria! Caiu? Levante! Quebrou? Conserte! Decepcionou? Supere! Falhou? Tente! Game Over? Restart.
negative	2	157196	vo deixa vcs com esse linda @user; que minha mãee ta mandando eu ir almoçar =/ jájá eu volto!!
neutral	2	2572916	Eu quero o Samsung Galaxy Tab!!!!
negative	2	656854	Cabem na minha! RT @user Não sei se adiantaria ganhar os R$ 4;7 mi da Megasena. É q acho que nem caberia na minha conta bancária.
negative	2	77734	--' pouca gente no meu msn hoje! só tenho 45 ON
neutral	2	2406612	Aew.. Tornozeleira pronta..Joelhos Lubrificados..Assistindo o video Nike chosen skate..Quem mais ? Let's to Rosevelt square !
positive	2	2049369	Atari ll; Mega Drive... agora tenho 2 Xbox Só andava de Kichute; me oferecem Nike Shox #conecrewdiretoria
neutral	2	1713862	Conferência da Sony na Gamescom 2011 AO VIVO ~http 
neutral	2	345292	Uhn;vou saiir;tenho que estudar praa prova de Inglês !!  Bjjs =*
negative	2	797164	Essa greve já ta dando agonia já; se eu ficasse em Sp seria mtoo melhor
neutral	2	1319029	Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!!!! ~http 
neutral	2	1585061	Baixando musicas Pro meu Samsung Corby
positive	2	280001	Não tão melhor quanto a Emily Osment.......+ canta bem
positive	2	185246	Hoje eu vi: (07:07) - Gosta de ti quem tu amas.  e  (19:19) - Terás uma surpresa. TOMARAAAA!
positive	2	657250	na boa; tem banda melhor q @user nesse mundo??? nem de longe!!
positive	2	2472992	Surpresa!!!! @user sabiam disto? RT @user Nintendo no Festival do Japão. No centro de exposições Imigrantes. ~http 
positive	2	1439643	jaja jogo do verdaum x flamengo. camarote adidas outro nivel....b huahausuhaus
neutral	2	722605	Boa Noite pros Twitteiros de plantão ai !!! #ObrigadoMeuDeus ; #PARTIU
positive	2	152133	UHU; quero setembro! Vai ocorrer o evento da Microsoft e ela vai anunciar mais informações sobre o Windows 8. ÇÇ
neutral	2	1292507	#naovivosem os video games da Sony e meu Xbox ...
positive	2	391776	#Hoje faz um ano que passou um dos dias mas felizes da minha vida! =/
neutral	2	501855	É agora que a Microsoft compro o Skype vamos a onde isso vai dar.
negative	2	439821	éeh.. pelo que tãao comentando; a quadrilha do 3º tah ficando mto lecaal '-' vale a pena ir lá amanha hein povoo *-* #FestaJulinaEffieRolfs
positive	2	1732238	Recebi; agora; um presentinho do @user irado demais: um boné aba reta da nike 6.0... valeu mesmo
neutral	2	1765791	“Quero o celular Samsung #CorbySmart que o @user está sorteando: ~http  ”
positive	2	127985	#bruno acabou de me ligar ROCK DO LADO DO COC; MULHERES DE GRAÇA ; ALGUEM QUER IR CMG ? ;999'
negative	2	802453	“Ignore; não ligue; não responda. Se te criticam é porque você é alguém.”
na	2	266236	DELICIA? &lt;--------------------------------- SEGUE AQUI GORDO? POXA ;/ QUASE  1 ANO E VOCÊ NÃO SEGUE. PFV? EU TE AMO MUITO ♥  @user 42
positive	2	892017	Siigo e Indicoo minha amiga &gt;&gt; @user @user @user @user @user @user SEGUE EELA =)
neutral	2	696708	[KineXt] Um Avatar Kinect mais realista? Microsoft trabalha nisso ~http  #kinect #Xbox
positive	2	132307	Nossa to lembrando do que a @user disse hojee. kkk' to rindo sozinha aquii AHSUAHSUAHSHUS'
positive	2	496508	Gente ! Sou ADM da @user ! Seguem lá =D
negative	2	210336	Muitos criticam a Suzana Vieira não pelo que ela faz; é por que ela é chata mesmo. uahuahuah
na	2	812060	Q:SAPATO: quanto calça? uma marca? um modelo? uma cor? ... A:36 ou 37 :T AEIOUAEIOU; adidas mimimi; n sei; VERMELHO... ~http 
positive	2	425536	Porto Alegre; Porto Alegre; eu estou em Porto Alegre... Porto Alegre é um estado de espirito...
neutral	2	1319040	Tudo sobre as partidas desta quarta-feira pela Champions League; Europa League e Copa Audi !!!!!!!!!!!! ~http 
negative	2	836132	Eu queria ser uma pessoa #melhor : /
positive	2	796026	quem quer vir aqui pra cas ajogar nintendo ? :B
neutral	2	840144	Baixaki:A sony irá patrocinar o game show 2011
neutral	2	43407	Gente; fiquei passado. Literalmente. Saiu o novo videoclipe da @user (Tourne) há 19 dias e só realizei isso agora =O
negative	2	1878623	affe todo mundo tem um nike preto com o logo rosa; nem vo comprar mais. :///
neutral	2	1319021	Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi !!!!!! ~http
neutral	2	158934	eu lembro;ja imaginava que fosse de la;mais é por que essa foto aqui nem da pra ter a certeza @user
positive	2	244804	Oh minha linda @user quando vou te vê de novo? Será que vai ser só do 2012? #Querominhasaulasdevoltaaaaaaa !
negative	2	556248	tenho que ter cuidado com minha boca... eu disse "Quero mais que a nintendo se exploda" no dia seguinte caiu um Tsunami no Japão HAHAHAHA
positive	2	414667	..o trivial é saber se realmente 'aquele' era mesmo o caminho certo...pois bem; aprenda a confiar; tenha fé e busque sempre pelo bem...
neutral	2	365188	OBAAA VIP/EXPRESSO DO #BIGFOLLOW COM DESCONTO SÓ ATÉ HOJE: ~http 
na	2	659958	#Capricórnio No amor; evite pessoas muito exibidas; que se acham. Existem pessoas muito mais interessantes por aí.
positive	2	504177	acho que vou pegar um pedaço de bolo um copo de leite gelado e ver o jogo do meu Palmeiras !!
neutral	2	620332	Para protege os arquivos do PC vale instalar o incrível Dopbox. mantem os arquivos do PC sincronizados com o Android  ~http
neutral	2	2573102	Circuito Adidas das estações; 5km; 33m15s...e é só o começo!Dia 12/09 tem mais...running!
negative	2	1612786	E posa de Barbie versão Paris Hilton made 25 de Março evangelizadora??Ah; faça-me o favor!! Quem nasceu patuá n vira Tiffany!! E tenho dito!
positive	2	53583	Amooor eu não consigo te esquecer me bate uma vontade de te veeer♫! Ooh paixãaao viu .. boa tarde amoores
positive	2	38198	Bom dia galerinha do twiitter
neutral	2	968148	Iphone ou Samsung Galaxy sII ;dúvida cruel viu...qual é melhor?
neutral	2	1145288	Daqui a 5min  HD Externo 500GB - Preto - Samsung no ~http  Boa sorte!
neutral	2	1179925	Design do Nintendo 3DS apresentado na E3 é o final; diz produtor ~http
neutral	2	448331	entrem agr ~http  #spiderfriday !
neutral	2	270933	para de cantar nao amr  (@thomasrestart live on ~http )
positive	2	154300	boa noite para todos; e se cobrem :*
negative	2	2313407	Na verdade; eu uso; mas não é por quererRT @user  A Sony vai deixar de fabricar disquetes em 2011. Mas alguém AINDA usa disquete?!
positive	2	496213	e ontem zerei o AC: Brotherhood (pelo menos a história principal). joguinho bom. agora falta as 3218 coisas secundárias a fazer
neutral	2	686769	eaee @user  como vai o Dd ?? kkkkkkkkkkkkkk
neutral	2	2448929	Preço ótimo mesmo pra um Portable! RT @user Dica de compra: HD Externo Samsung de 640GB por R$ 174;99 ~http 
neutral	2	164286	Acabo de completar "qual é o seu maior defeito ?" e meu resultado foi: consumista ! Experimente: ~http 
neutral	2	617753	ei pessoal que tem orkut add a comunidade sony sai de casa #GameFutebol
negative	2	384487	ooo @user ; bom esquecer dagente né;/ iauhsiaus
negative	2	1403099	Highlights; tomar bronca na Holanda; assistir Paris Hilton perdendo a linha na Sardenhas; ver Miuccia Prada num club
negative	2	565118	Como a Microsoft se deixou ser hackeada? #facepalm
positive	2	912089	Audi A1 chip novo aumenta a potência: Audi A1 chip novo aumenta a potência ~http
positive	2	384624	#Saindo'  Assistir o Jogo Do Flamengo !
neutral	2	1257273	sera que valhe deixar o orgulho de lado e ficar só com os portateis da nintendo ? porque olha
neutral	2	1832671	#sqlsat100 3 tracks  simultaneas; BI; DEV DBA. 18 sessões. Um dia inteiro de #SQLServer . Vai perder ? 26/11 Microsoft Brazil #sqlpass
neutral	2	1713885	Eu tinha um nintendo mario world; mario kart; até que virei macho e comprei mortal kombat (8)
positive	2	610324	Saindo aki galera... Bjs pras Gatas e Abraço pros Meninos...
positive	2	610018	"Minha insanidade proveio de você e com você acabou"
neutral	2	1292242	#vemgente Quero ganhar o Galaxy Tab Samsung da @user! Seja meu #amigoeCGlobal e me ajude a ganhar! ~http 
neutral	2	139866	#Sagitário: Ficar de braços cruzados pode significar: sentindo frio; querendo um abraço ou estar esperando a atitude de alguém.
negative	2	433736	Do jeito que a Nike tá indo ; agente vai ter que apelar pro bom e velho #Kichute .
positive	2	121522	tchau pra vocês ! ate mais tarde :D
positive	2	2547671	meu pai eh lindoo me deu um nike shox de presente hoje sz
positive	2	459190	Kiko aqui em casa o/
neutral	2	1217402	GANHE um PlayStation 2 Slim Sony #Promoção do site de vendas da @user Clique e Concorra: ~http  #PremiosParaVoce
neutral	2	1489234	Eu quero ir pro Bing hoje &gt;&lt;'
neutral	2	2123956	quem nunca teve um allstar que atire o primeiro nike kkkk (a pedido da @user)
positive	2	521829	é hj a final !!!!!!!!!!!!!! to mt ansiosoo ; vo ficar com mt saudade minha vida é o BBB!!
na	2	423740	alguém qué compra um maço de Hilton Longo; OSJAOISJAOISJ ' meu pai deixou aquie (;
positive	2	2409260	É bom e talz..é da Sony Ericsson..Mas o meu Nokia é bem melhor! \o/
positive	2	451636	Boa noite galeraa !!
positive	2	142098	tenham todos um otimo domingo e um bom dia a todos
negative	2	2592328	Em todas as fotos que eu vejo; Paris Hilton tá SEMPRE com a mesma cara
neutral	2	486305	Vo puxa assunto com um tanto de gente ; nem se for pra fala só :'Oi ; Tudo bem? Novidades ? (ee acabo o assunto) -'
positive	2	341201	Jogando mario que saudade de jogar nintendo haha
neutral	2	668024	PROMOÇÃO LUDOR - Câmera Sony S1900 por R$319;00!!!!! (Sony Brasil) Preço com QUALIDADE só a Ludor tem.
neutral	2	453892	To aqui na chacara do meu lindinho *-*
negative	2	875956	pqp; esperei o sony vegas baixar --' ; e quando é agora da erro; tem que se registrar --' ; algem sabe? --'
neutral	2	822899	Andrew Garfield: Ele foi apresentado oficialmente como o novo Homem-Aranha pela Sony em press release. ~http
neutral	2	774102	Não é TV. Não é computador. Chegou Sony Internet TV. A TV 2 em 1 da Sony. Olha que legal: ~http 
positive	2	2272083	GoldenEye 007 do Nintendo 64 pra computador; estilo HalfLife? AÍ SIM! ~http 
positive	2	680645	Viiiiiixe; pega aquela então felipão HAHAHAHA!
negative	2	627771	Nossa trollei uma guria no random e descobri que o top model @user conhece ela! hahahaha
positive	2	95714	daschagas;depois dessa boa noite
positive	2	424650	FarCry 3 parece está bem legal.Vamo esperar a conferência da sony e sua enxorrada de exclusivos.
neutral	2	1319018	Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi !!! ~http
