sentiment	numberagreed	tweetid	tweet
neutral	2	166190	DIVERS : LE MAROC CONCERNÉ PAR UN CONCOURS MONDIAL DE SAMSUNG  Samsung Apps a lancé une compétition mondiale pour... ~http 
na	2	59414	Nouvelles fonctionnalités de BING ~http 
neutral	2	104949	CONCOURS : GAGNEZ des enceintes bluetooth de salon Samsung (de +100 €) avec @user et @user ! ~http 
positive	2	48365	France 3 est vraiment à fond sur le créneau Saint-Patrick.
na	2	7786	Reste blonde Amber xD
neutral	2	5204	Tu connais rien au son comme Fred De Sky #VoiceBooba .
neutral	2	17459	Boulot; boulot !!! (@ AdrenalWin) [pic]: ~http 
negative	2	16626	12h de taf; 3h de trajet... Rha c'est beau d'être adulte :') \o/
positive	2	50163	Quand j'aurais la foie je serai polygame une tisme; une rebeu et une blanche :)
neutral	2	47344	Facebook Chat : 100 fois plus populaire que Yahoo! sur Windows Live: Microsoft se satisfait de l'intégra... ~http  Clubic:
positive	2	8559	Youpi Firefox retire également le Flash de son Navigateur ! ... ~http
neutral	2	169127	Sony présente 2 tablettes tactiles sous Android 3.0 !: Sony fait son entrée sur le marché des tablettes tactiles... ~http 
negative	2	37369	À chaque fois que je rentre sur Twitter j'arrive sur une fenêtre qui dit 'félicitation! Vous venez de gagner un ipad 2!' Non mais merde --'
neutral	2	32583	Se coucher à 4h; se lever à 5h30 pour ramener une amie qui avait  passé vite-fait la nuit chez moi car elle avait cours à 8h; rentrer (c)
neutral	2	28545	L'art de creer des dauphins avec Blender.
positive	2	30343	Enfin chez moi #cestpastroptot
neutral	2	60895	Le fondateur de la marque Audi se nommait August Horch. En allemand; "horch" signifie "écoute" et en latin; "écoute" se traduit par "Audi".
neutral	2	116820	Découvrez cette vidéo -- Samsung Galaxy S II ~http  via @user
positive	2	90454	{MODE} LA NIKE AIR MAG RETOURNE VERS LE FUTUR? L'info tourne depuis sur tous les sites depuis mardi et se révèle réelle ~http
negative	2	10210	De retour de chez l'orthodontiste. Un instant j'ai cru que j'allais me faire éclater une rangée de dents...
neutral	2	33557	cette année je parle de l'année dans 2ans tsssss
neutral	2	34403	Proverbe: On ne fait pas d'omelette sans casser des oeufs=&gt;on n'arrive pas à un résultat sans peine ni sacrifices. BONJOUR HAITI.
neutral	2	12199	S'il vous plait ne vous cachez pas sous les arbres
positive	2	35408	Woot  #LesChefs! ce soir mon répis du lundi :D
neutral	2	41948	Google Phone Gallery : Un nouveau service de comparaison des androphones en ligne ! | FrAndroid ~http 
negative	2	4261	Ah la la ! t'as pris du temps pour marcher toi ! :O #CityBeat
neutral	2	6801	#libye  gel des avoirs de la libye(& non que ceux de Khadafi & proches) &gt; Quelle assurance qu'ils seront restitués?Ouvre la porte au FMI...
negative	2	87012	Il ne faudra pas cligner des yeux sinon on ratera le boot !: Microsoft lache au compte goutte ses news sur Windo... ~http 
na	2	16109	Je ne fume pas. Mais si je fumais; j'aurais peur de fumer à cause des photos sur les paquets de cigarettes. Je devais le dire.
neutral	2	16204	Ave twitter; ceux qui vont prendre le métro te saluent ! #Arène
negative	2	5552	Arrêtez de souhaiter un bon anniversaire à @user en avance; ca porte malheur !
neutral	2	49353	Ensemble Lingerie ORIATA sout-gorge et son string ~http
na	2	38870	Ozzy ce soir !! Faut préparer les 1000 M&M bruns !!
na	2	9014	Communiqué de la FFF : ~http
positive	2	161141	Concours Canal+. Gagnez 1 voyage au Kenya; 1 Iphone 3GS;1 Sony PS3;1 écran LCD LG;1 rétroprojecteur Samsung ~http  ~http 
neutral	2	192496	Iwata a l'air d'avoir du flair et de l'inspiration... Comment va-t-il réagir à la mini-crise actuelle de Nintendo ?
positive	2	28793	s'amuse bien avec sa petite Worgen démoniste; lvl 27; et monte la calligraphie; un métier que je découvre.
neutral	2	6201	Ça va être le comité plénier le plus court de l'histoire du parlementarisme! Mon pari:: 23 secondes.
neutral	2	6225	Dominique Strauss-Kahn vient de plaider non-coupable devant le juge après lecture des chefs d'accusation. #DSK DSK
neutral	2	25371	J'ai comme une envie de sortir dehors me poser qqpart. Ca tente quelqu'un ?
na	2	48190	Rozay ~http  vidéo
positive	2	46634	Victoire 9 à 6 des Verts @user hier soir devant un Club Soda bien rempli!
neutral	2	30364	Y a personnes de ma classe qui twitt la ou c'est comment?
na	2	19084	Découvrez cette vidéo -- Prince with a journalist | August 27 ZOOM ~http  via @user
neutral	2	44620	Des pirates auraient à nouveau percé la sécurité de Sony ~http 
positive	2	6708	Clap clap!!! RT @user Bravo à Tunisair France qui lance les vols solidaires #Tunisie ~http  ( via @user )
neutral	2	122355	Salma Hayek; le glamour en cascade: Venue assister à la soirée Gucci Awards for Women in Cinema tout comme Madon... ~http
neutral	2	136109	L'arrivée de ce type de machines produites par Samsung est assurément une nouvelle de taille pour toutes les... ~http
neutral	2	37583	Le frigo est vide; faudrait voir à faire les courses. (@ Chez Basile) ~http 
negative	2	34998	Travailler en groupe c'est compliqué; il faut que tout le monde est la même motivation..
neutral	2	137072	"Monsieur pensez vous ke jpe trouver des AirMAX90 au magasin Adidas en bas"ain't that sum dumb ass question#cavapaslatete
negative	2	42245	Alors; j'aime d'aller à Paris encore une fois; mais je n'ai pas le temps pour un voyage en France :(
neutral	2	49117	Bon; retournons travailler.
positive	2	44303	Bonne nuit ! 
na	2	44756	Tv 3D PlayStation #SimulView de Sony avec deux paires de lunettes 3D dès cet automne en Europe pour 499€; voilà c'est dit !
neutral	2	29339	Toussaint direction #Paname pour 1 semaine; appart jacuzzi #ALaise
neutral	2	196548	Elle a joué une pub avec Paris Hilton pour Bee aussi. #Choquée
neutral	2	10541	Meulo dit que les studois des states sont chers ; cst vrai sa ?
na	2	20419	Et moi qui disait "ils peuvent tous partir sauf Daniel".#SS5 #EffetDaniel is over. BIG LOL!
negative	2	16336	Encore de la souffrance dans la quête de l'espoir et de la liberté... Une pensée émue pour un pays que j'aime profondément : l'Egypte.
neutral	2	34269	2 jours de repos avant l'Albanie au Mai Tai (Tirana) ! Bonne nuit
na	2	190323	Je suis la conférence Microsoft #E32011 en direct sur @user et je participe au concours pour gagner Bulletstorm ~http 
neutral	2	7548	Une naissance; un arbre à Thetford Mines: On va planter 48 nouveaux arbres cette année!
negative	2	17583	Jdd.fr le titre du papier #UEPS dit tout le contraire de l'article. Qui fait le titre ? Arnaud L. ? A ce niveau; c'est grossier #PrimairePS
negative	2	8886	Desole si je vous fais chier avec mon tweet; mais sa fais bizzare de voir qu'il a eu autant de RT :B
positive	2	48570	je vais profiter de cette 'éclaircie nasale' pour m'endormir #rhume #tranchedevie #beurk
positive	2	34949	À la #caribbm j'ai vu des twittos; ils étaient tous beau beau beau....
na	2	183853	Mskine ghi behloul tta hada “@O_El_Hyani: Notre ami @user loue une Audi A8 à plus de 3MDH ~http  #A8gate”
neutral	2	38604	[mode geek] oh #Android 2.1 supporte #IPv6 !
neutral	2	57082	Directeur de Projets H/F: Microsoft Services; la division conseil de Microsoft; a pour mission de favoriser l’ad... ~http 
positive	2	13124	Avis au gens qui me suivent sur @user ! Je suis actuelement en TL! Je reviendrai demain! :) Passer une bonne nuit mes Gryffondor! :D
neutral	2	1597	Radio XX à Namur.... et puis Mons ?
negative	2	2807	J'ai a peine le temps d'aller sur Twitter!
na	2	27338	5:47 presque tout fini dans la cuisine #ramadan qui c le boss ? ;) #algerie
negative	2	50555	Futures Audi : L'Audi R4 annulée; l'A2 retardée ~http  .
negative	2	49609	Fukushima : Moody’s abaisse la note de six compagnies d’électricité nippones  « L.I.E.S.I. ~http 
neutral	2	171844	Need. RT @user Nike Air Mag “Marty Mcfly” 2015; premières images: ~http 
positive	2	1682	Prochainement en concert dans votre ville? Donnez nous vos idées de salle! De lieu! dites nous tout :)
neutral	2	1883	Le Son de la chapelle ce vendredi 15 juillet 2011 dès 23h00 à la peniche l'insideout Liège quai Van Beneden. ~http 
neutral	2	209021	Google attrape Bing la main dans le sac ~http  via @user
neutral	2	90497	{SPORT} ADIDAS ADIPURE TRAINERS  : L'ENTRAINEMENT PIEDS NUS ~http 
neutral	2	42285	Brochette de tambours ~http 
neutral	2	9229	On a la classe ou on ne l'a pas : #Zara vend un tee à l'image du #Figaro ~http  ~http  #mode
neutral	2	71	Le Minou Drouet de la rentrée cette année est un jeune homme amène Marien Defalvard qui nous parle bien de son roman  ~http 
neutral	2	37975	Le Festival Contes en Îles approche à grand pas! ~http  #ilesdelamadeleine #contes
neutral	2	16180	Bonsoir; pardon je suis malpolie.
neutral	2	47568	LA BANDE ORIGINALE | LE BLOG: En mode love... ~http  Testez votre amoureux; avec l'appli "In Love" (pour Lancôme)
neutral	2	34527	#Bann Demain soir tous au Khao suay !! Retrouvé moi & Dj Yankee // #Irresistible édition plage !
positive	2	116125	#Tc5  venez acheter mes livres  ~http  . Adidas et béret :) venez discuter
neutral	2	8970	Gaahhh ya du monde qui se reveille :B
neutral	2	164281	Baisse du prix de la 3DS. La Ps vita fait peur à Nintendo  RT @user 3DS : baisse de prix massive prévue le 12 août ~http
positive	2	4737	MDRR c'est pas vrai ! ca aurait été une insulte si je l'aurais pensé :o t'es magnifique:$ (@MadisonHudgens live on ~http )
positive	2	58479	Hum... Nintendo mise sur le 3D .... Ben ben hate de voir sa moi!
neutral	2	41193	#Make-up : "l'éponge-oeuf ; la nouvelle meilleure amie de votre fond de teint" ~http  #beautyblender
neutral	2	123382	"@DiiingDong_: Le tout premier produit fabriqué par la marque Sony était un cuiseur à riz.."le meme qui a enfermé piccolo avec le mafuba!
negative	2	35224	Bordel merci la tempête et merci la lèvre endormie o/
neutral	2	22178	J'ai fini de réviser ma microbio. Il me reste un bout de pharmaco et la galénique en gros morceau. Le reste; relecture et exos.
neutral	2	44595	je me sens gros mais très pop
neutral	2	51068	#Aix : A partir de lundi; le tronçon de la rue Mazarine entre rue Cabassol et rue du 4 Septembre sera fermé à la circulation.
na	2	7729	Drago??? Celui dans HP? L'acteur? (@MorganeAnnaa live on ~http )
neutral	2	1716	marie une enfant cette meuf c'est chaud #ss5
neutral	2	9331	// Kiffe ton horoscope du Mardi 16 Août Part 1 // Bélier : Moins nerveux et moins stréssé; today vous croquez la... ~http 
na	2	57046	Leader du marché PME pour la régie publicitaire Microsoft H/F: MSN est le portail n°1 de l'Internet grand public... ~http 
neutral	2	14672	Aujourd'hui je commence avec une heure de Spécialité Anglais !
neutral	2	46386	Les aspirations du peuple tunisien ont eu raison de Ben Ali. Une nouvelle ère s'annonce en Tunisie.
positive	2	46590	Dans ce cas; Bienvenue @user. (:
positive	2	9947	sera un ch'ti l'année prochaine :)
na	2	41752	Doigts de Zineb: Petits Gâteaux au miel اصابع زينب ~http
positive	2	47827	J'ai envie de faire une TC mais je sens les rageux . Je la ferais avec ma cousine ; sa sera plus cool !
positive	2	40085	Je fait partager la séance du rex avec vous LOL ;) - ~http 
negative	2	19661	La tv cay mal! RT @user mais n'importe quoi les journaliste de M6. C'est comme sur la TF1 qui nous présen...  ~http
negative	2	30908	Un cookie format A3. voila ce qui arrive quand on fait une fournée de cookies sans avoir mis assez de farine.
neutral	2	18436	Mon contrat est terminé. Je cherche un emploi en approvisionnement ou au achat sur la rive-sud de Montréal. Entre Longueuil et st-hyacinthe.
neutral	2	209443	Quand Microsoft caricature Gmail | Geeko ~http  via @user
positive	2	43184	Ai rencontré; Jeanne du blog Tartine Jeanne; hier à l'Ile d'Yeu; super sympa; j'aime vraiment beaucoup cette fille et son blog
neutral	2	42644	Le programme; des vidéos et surtout la musique ! ~http 
neutral	2	86994	La Galaxy Tab 10.1 de Samsung totalement interdite en Allemagne !: Alors qu’aux Pays-Bas un tribunal de La Haye ... ~http 
negative	2	46273	Un grand vide rempli ma vie depuis ta disparition; tu me manque de plus en plus; mon coeur saigne; je t'aime Michael.Merci pour tout Mike.
positive	2	8491	Mygod grand maître Philippe Collin devant moi *DIES*
neutral	2	23874	Ortel Mobile et Attijariwafa Bank continuent de renouveler leur confiance à Kleema
na	2	12611	INFOVORE nouvelle édition ~http  ▸ Aujourd'hui à la UNE: @user @user @user
na	2	34091	quand je vois mes bulletins à remplir je rêve de plages de grilles sablées; avec aucun enfant à perte de vue; juste le sable et la mer...
na	2	47467	nouveau client; nouveau projet Arthur Loyd sur... ~http
neutral	2	63824	5 maillots de l’Olympique Lyonnais à gagner sur Kriisiis.fr grâce à Adidas « All Event »:  Bonjour à toutes et à... ~http 
na	2	3212	20 juillet : Bon anniversaire Gregor ! Signé Google ~http  Mais il y a une erreur de couleur ! ~http  #genetique
neutral	2	152185	Please aidez mon ptit frère à gagner une Nintendo 3DS svp; il ne lui reste que 130 points à faire pour être 1er! ;) ~http 
negative	2	46653	"J'ai été attaquée"; aurait confié la femme de chambre à son frère #DSK via @user
na	2	26926	Photo: yourfavouriteromance: ~http 
negative	2	39222	Congestion monstre: l'immobilier de la Rive-Sud pourrait écoper ~http  via @user
negative	2	28769	Ma mere c'est une ouf; elle me montre des tatouages genre trop mosh
neutral	2	131340	Le bénéfice net de Microsoft atteint le niveau record de 5;87 milliards de dollars ~http 
neutral	2	15875	#vivreunpartydeclubdenatation
na	2	4626	-Les #compliments c'est bien beau; c'est bien agréable; Mais on ne sait jamais si c'est sincère. Tandis que les #insultes ça vient du #coeur
neutral	2	898	Les chats ont accès a un confort qu'aucune espèce au monde n'aura jamais :-D
negative	2	12823	Pourquoi quand je me reveille c'est la mort sur Paname ?
neutral	2	8351	Tomar café !!!
neutral	2	4640	-Couché de soleil du mois d'Aout [29.08] ~http 
positive	2	36841	Peace HipHop Tours ... juste une TUERIE!!!
neutral	2	202754	Kepster.com indexe 2000 nouveaux films gratuits issus des SERP de Google Yahoo Bing Yandex ~http  #kepster #film #streaming
negative	2	3557	apparemment le problème du sony ericsson qui s'éteint/reboot est assez frequent... j'avais pas vraiment envie de changer de mobile @user
neutral	2	23140	#jeudi #23 #juin #2011 ! Il est 00h00/12h00 AM UTC+2 OU 22h00/10h00 PM UTC ou 17h00/05h00 PM UTC-4 :s
na	2	41148	Mot d'ado à la lecture du panneau "Attention à nos enfants".. "sont dangereux".. maman s'étonne : "ben quoi c'est ça qu'ça d'l'air de dire".
na	2	42751	Yeah Freaks; #BrunoInParis ; enf1 il a toujours rien tweeté! WTF; com'on Brunz! ;)
neutral	2	20264	*pour lui #lasttweet
neutral	2	123108	Parce qu'il n'y a pas que l'iPhone; une application pour Android de Google et une autre pour Bada Samsung est disponible.
neutral	2	6981	#Makhzen dégage #20fév #doustor #paris #Trocadéro ~http 
positive	2	29273	bonsoir !! @user @user @user @user @user @user @user @user
neutral	2	28566	L'incendie de l'entrepôt Sony serait l'oeuvre de professionnels ~http  via @user
neutral	2	67563	Et j'ai retrouvé mon jeu de Nintendo 64 dans mon magnétoscope. Deux questions se posent
neutral	2	37246	Tumblr atteint une valorisation de 800 millions de dollars ~http 
neutral	2	44753	Retour Vers Le Futur sur #Wii et en version matérialisée. C'est Nintendo of America qui l'annonce. Sortie en Europe ou pas ? #RVLF #BTTF
positive	2	197180	#JeudiConfession Au Collège; Les Gens Pensaiient que Jétey Riiche paske Je porté que tu Adidas & du Nike ! Ensmble de Marseille tsa mdrr !
neutral	2	14465	Mais où est passé @user?? Tout ça c célébration!!?
na	2	16064	Le numéro deux d'Al Qaïda aurait été tué au Pakistan - Yahoo! Actualités ~http  via @user
neutral	2	6754	Prepare en même temps le tournage de demain de fan de stars et le M6 music live de vendredi a marseille! Au fait qui vient??? ;)
neutral	2	38273	Et puis j'me lève #unpeu à 4h ..
neutral	2	26472	#FF les chouchoutes @user @user @user @user @user
negative	2	45540	"Ajoutée par 2NE1 le 27 juin 2011"... Foutage de gueule là un peu non? XD
neutral	2	18578	#tweetUtileDuJour : Sony apporte une réponse élégante à l'iPad ~http 
neutral	2	1160	ça y est; les forces de l'opposition sont dans la pièce d'où #Kadhafi faisait ses dicours; à BAb al Aziziya #Tripoli via @user
neutral	2	68774	[News] Un mobile Windows Phone 7 sera offert à tous les employés Microsoft ~http 
negative	2	400	Photo: La demi-portion; c’est elle. ~http 
neutral	2	36052	Bienvenu à nos nouveaux tweetos ça se passe a fond par ici..
na	2	182114	Ah et puis voir Paris Hilton sur une grille de GP Moto; ca fait vraiment bizarre.
positive	2	44722	Puisque j'ai des nouveaux Followers supert Mignons ! Si ce n'ai pas déja fait; Followez @user  et soyez encor plus mignons =&gt;Shoutout
na	2	47355	Les applications Business de Microsoft arrivent sur Symbian Belle: La dernière version de Symbian Belle ... ~http  Clubic:
neutral	2	150083	A voir; si ça tient ses promesses;..#PCINpact : IFA 2011 : Sony présente le HMZ-T1; un visiocasque 3D en 720p ~http 
neutral	2	4028	Grande manif demain samedi a Villeneuve de Berg en #ardèche contre le gaz de #schiste  Venez nombreux on va faire de la musique !!!
na	2	38427	Derniers commentaires?  Appuis au commentaire plus tôt concernant le ch. Compton.
na	2	17687	qui fait c'est Prono pour #ss5??
neutral	2	124809	Le CD est en deuil: Norio Ohga; Pdg de Sony pendant l'âge d'or de la firme et père médiatique du Compact Disc; e... ~http 
negative	2	33020	et sinon je suis la seule à galérer (= à m'endormir) devant mon ordi après  4 jours de repos ?
na	2	24722	Je suis nostalgique ; quand je me rappel que quand j'etais petit ; je fesais les grosses course de la rentré avec le Papa !
positive	2	18426	bonjour tout le monde \o/
positive	2	2889	On représente samedi au festival M comme musique de Châteauroux avec  SCALE et NAOSOL en concert ! Its Free ! Venez ! @user @user
neutral	2	18929	Sam: Vinz; t'es genre à poil ? #privatejoke cc @user #PititCoeurdAntan
neutral	2	2458	Découvrez cette vidéo -- Legend of Zelda - Pub Nintendo NES; français ~http  via @user
negative	2	19652	La tv cay mal! RT @user@Turblog tu veux dire que TF1 et M6 c'est pas forcément aussi mal que ce qu'on dit ? :D  ~http 
neutral	2	17084	Les bonnes pratiques de l'intégration Xhtml/CSS - ~http
neutral	2	122719	PS3 slim en parfait état avec 4 manettes sony 1 oreillette sans fil sony et 5 jeux en parfait état aussi si interressé laissez 1 msg merci
neutral	2	4838	La sortie des S1 et S2 de Sony fixées à septembre ? ~http
positive	2	45904	Amboise grand spectacle nocturne tous les mercredis et samedis fin juin - fin août. ~http 
positive	2	4888	Ferrero a mis en place une politique d'amélioration de la qualité de vie au travail. A lire page 13 : ~http 
neutral	2	20064	katy et sa maman pour le café et ensuite Festibier avec mes parents - ce soir soccer ????
neutral	2	42690	Débat sur les MMOs; Inside Ankama à la Ankama convention # 5 ~http 
negative	2	2545	LE GÉNOCIDE DES RETRAITÉS LA SOLUTION déjà en place.AVEC ACCORDS SOS MÉDECINS;HÔPITAUX;MÉDECINS DGARDE.Killer.Doc RT
neutral	2	3068	Un nouveau Design a été soumis : "ZEN" Venez voter!  ~http  (RT Plz)
neutral	2	17309	J’ai publié 26 photos sur Facebook; dans l’album Salon de l'Entreprise Aquitaine 2011 ~http
na	2	25412	Et encore 8 de plus aujourd'hui ! #succes #deadrising
positive	2	42897	Heureusement la france etait favorite!! XD
positive	2	30816	Ce soir carnaval ^^
negative	2	22757	Santé : La tyrannie de l'image de soi sur Internet ~http 
neutral	2	38634	#France3 #csoj : le net c'est comme la vie réelle; il suffit que tout le monde se comporte comme il faut et il suffit d'être vigilant...
neutral	2	9454	Et Penalty pour MU ...
neutral	2	26170	euh.. z'êtes qui vous? u_u
neutral	2	47101	Le nouveau musée de la Préhistoire ouvre ses portes aux Eyzies: Au coeur du Périgord Noir; en Dordogne; Les Eyzi... ~http 
positive	2	39062	Tatouez vous; vous même; avec cette machine extra ~http  (via @user et @user ) #tatoo
negative	2	5008	Demain entrainement encore ça me gonfle #flem
neutral	2	27254	C'est tout. C'est fini. Je suis là.
na	2	45148	En ce dimanche matin; je vois que tout le monde est encore couché ou à l'église
neutral	2	28508	heu...mm nous manouche chez nous sa bouge +  qe sa. dc pr celui ki a di le contraire (@NRJhitmusiconly live on ~http )
negative	2	36144	Sérieux être trempé en meme pas 2 minutes ! c plus une averse à ce niveau là :s
neutral	2	48609	On va voir Toy Story 3!! En attendant n'oubliez pas de faire passer notre blog partout ;) ~http 
neutral	2	33638	[SALON] - Venez découvrir en exclusivité les tous premiers modèles de la collection Printemps 2011 sur le salon... ~http 
positive	2	116963	Etonnant non ? France: Microsoft plus innovant qu’Apple ~http 
positive	2	31739	Une histoire drôle et divertissante. ~http 
positive	2	8287	2km de montée (oui; j'ai monté); il me reste encore cette distance pour atteindre le pic; et la neige épaissie :)  ~http 
positive	2	25587	En revanche; aux millions d’yeux qui suivent @user de TF1; je propose plutôt de les poser sur @user; encore + belle ce soir.
neutral	2	66902	La Voix dans la Tête #7 - Baladur & Paris Hilton dans l'métro. dispo sur ~http  rss et iTunes. RT svp
neutral	2	1567	Meilleur pancarte de quêteux: "$ for beer"
positive	2	5117	Moi j'suis comme Jim Carrey; j'suis amoureuse d'Emma Stone. #OMG!
na	2	9005	Anelka c'est quand même le seul homme qui a réussi à se faire expulser de l'Afrique vers la France (et non l'inverse) !
neutral	2	24521	"Ecole-Parents; comment s'entendre?" : conférence de G.Montchicourt en fichier audio et pdf - Espace cadres Dijon-  ~http 
neutral	2	31883	Trois députés claquent la porte du PQ ~http  via @user
positive	2	45618	Bon article dont je partage les opinions!: RT @user Pourquoi je me desolidarise de HTC: ~http 
neutral	2	43826	L'irrésistible ascension de twitter ~http
na	2	184509	Bon; j'ai besoin d'un casque audio pas cher pour la rentrée... Je penche vers un Sony ZX300; successeur du V300; à voir !
negative	2	45894	Que faire si votre compte Twitter a été piraté ? ~http 
na	2	15452	Bois un verre avec @user qui m'explique qu'il a oublié son mot de passe Twitter. Ça fait 1 semaine qu'il cherche...
positive	2	145934	De retour avec Paris Hilton et un arrêt dans une animalerie pour Tinkerbell haha :P  #musiqueplus
na	2	31376	La chance serait elle de notre cote cette saison? #rclens
neutral	2	26686	de passage par twitter; déjà file.
neutral	2	30057	A la salle !!!
positive	2	34646	Deuxième levée de rideau : défi relevé ! Le 22 mars dernier; des élèves du 3e cycle de l’école St-Anselme de la... ~http 
neutral	2	46312	Ajoutez-vous des maintenant au groupe et participer au évènement et aussi avoir la chance d'avoir des billets pour des shows en pré-vente...
neutral	2	39717	La communication en temps réel bientôt plus populaire que le mail ~http  via @user
neutral	2	68491	Je sens qu'on va bientot pouvoir acheter les Nike de Retour vers le Futur : ~http 
neutral	2	10169	Dehors j'entends la vaisselle du voisin de l'autre coté de la rue... Je savais que ca vous interessait.
na	2	31943	Ce week end je suis sur Paris ~http 
na	2	50673	Bienvenue @user @user @user @user !
neutral	2	15215	#Demain; vous commencez à quelle heure & par quel cours ?... Moi c'est Histoire Géo à 9:00... :S
neutral	2	35882	Si c'est dit assez a l'avance j'pose mes vacances et je débarque. &lt;3 (@theReyzSound live on ~http )
neutral	2	11733	Je vous ai manqué ?
positive	2	11803	Y'a un renoi dans mon groupe il m'a eu; on voit qu'il vient d'acheter sa paire de nike à Foot Locker ! *je ris fort*
positive	2	441	Il y a plus de personnes qui me suivent sur twitter que d'habitants  dans ma ville natale les rêves peuvent se réaliser ! @user
positive	2	22061	Oui j't'ai déjà dis ca va (: et tooi ? (@Laliceuh live on ~http )
negative	2	41895	xD RT @user Pervers: quelque chose ne va pas avec cette photo?! ~http
positive	2	2750	Décollage pour Genève :)
negative	2	25026	OMG; Encore une ancienne candidate de secret story qui meurt ? Ok; rappelez moi de ne jamais participer à Secret Story.
negative	2	72766	Et bien elle en veut la salope bing bing bing en levrette #tagueule
negative	2	4701	Avis aux voyageurs : #EasyJet semble avoir des problèmes de personnel pour faire face à l'afflux de passagers... Prenez de la marge ! #orly
neutral	2	34324	Pilier de la société du Savoir est le livre  : slogan de la 17eme édition du  SIEL
neutral	2	41107	Qui seront nos Rene Levesque d'un Internet Quebec?
negative	2	9841	Aïe. Il semblerait que Sony se soit à nouveau planté... Si jamais; je cherche un Job dans le Marketing les gars :))) ~http 
neutral	2	37539	Cherbourg : une adresse à retenir si vous voulez stopper votre mérule. ~http
negative	2	29775	Regle d'or de mon lycée : Passer sa vie a bosser et prétendre qu'on ne fait rien; dire qu'on a foirer et avoir 16. Pleurer quand on a 8..
na	2	6836	Envie d'aller au sport mais mon corps me lache ! J'y vais quand meme !
positive	2	27826	Je Suis très motivée d'aller au Travail .. #GrosMensonge
negative	2	19289	Euh @user c'est normal que pour vendre la fibre vos commerciaux dénigrent votre propre ADSL ?
positive	2	27504	2h15 du mat; j'ai gagné 1h30 par rapport a hier :-)
negative	2	20675	Les trotteurs interdits au Canada : trop de traumatisme crâniens; de mal formations des colonnes vertébrales & des hanches! Avis aux parents
negative	2	192502	Iwata a fait démissionner Steve Jobs; pour qu'on parle un peu moins de l'affaire Nintendo !
neutral	2	5758	Nouveau blog pour nouvelle vie ~http  via @user
negative	2	29206	La vie parfois fait Plouf ! - ~http 
neutral	2	157293	Demain c'est Adidas; Nike Store donc #champs
neutral	2	47155	Ouvre les yeux... (@ Eric & Cynthia's Home w/ @user) ~http 
positive	2	1374	Hello les twittos
neutral	2	42219	Je suis un  agneau  déguisé  en  loup ~
neutral	2	555	Pour interagir avec #kanabuzz sur facebook voici la page fan ~http
negative	2	16035	Ok donc Monaco a encore pris une pillule et Nantes toujours au sommet de sa médiocrité!!! Voila voila voila #ligue2 #durêve
neutral	2	46654	#TMG / #Hadopi : les questions auxquelles il faudra répondre: La fuite de données sur un serveur de TMG ~http  #CNIL
neutral	2	48657	Étant donné que mon blogue se retrouve dans un design mobile; gracieuseté de Google; j'suis devenu comme la "cour de récréation" officiel.
negative	2	6006	Je suis trop à la ramasse dans #SS5; je suis plus du tout x.x
na	2	13005	Alors moi je tweet des chansons de merde et à côté y a @user qui tweet WMYB... Forcement! Qui as une corde par trop lourde?
na	2	24149	Sort de sa 1er journee de partiel qui reste correcte mais j'ai plus de main :p 3 copie double de VB... Omg
negative	2	29295	Les widgets des réseaux sociaux sont des chevaux de troie ~http
na	2	147252	Quelqu'un a des sneakers Nike 6.0 ? je sais pas quelle pointure choisir !
neutral	2	50884	Le Figaro - International : Syrie : initiative conjointe d'Obama et du roi d'Arabie ~http  via @user
negative	2	32402	T'est une pute non ? (@x3_Laydia live on ~http )
neutral	2	86991	Système de stockage d’archives sur disque de Sony:  Sony propose un système de stockage d’archive sur disque (Di... ~http 
positive	2	14457	LE MEILLEUR CADEAU que tu puisses donner à qql est ton tps et accorde-le TOUJOURS à ta famille; à tes vrais amis; et à ceux que tu aimes.
na	2	14042	Pour #BrunoGollnisch; la France "aurait dû" accueillir #BenAli. #idéedegénie #Tunisie #congres FN
negative	2	4586	Des internautes français se font pirater leurs données bancaires suite à la fuite Sony :~http
na	2	11395	Simon a tape la #coupe !
neutral	2	9627	Ronan & Erwan Bouroullec; Canapé Ploum; Ligne Roset #salon #maison #objet ~http
positive	2	48854	Barcelone s'offre la victoire dans cette demi-finale aller contre le Real grâce à un doublé de l'argentin Messi.
neutral	2	40601	Allez Benji va dire c'est serré mais enfaite pas du tout --' #SS5
neutral	2	14769	.@Adele_O1 est un G A M I N E. #LudeLu
positive	2	46012	Musique Info - La limitation du gratuit fait du bien à Spotify ~http 
negative	2	48724	"BRUXISME; FATIGUE CHRONIQUE ET LES DENTS : ACCUSÉES; DESSERREZ-VOUS !" ~http 
positive	2	27456	Merci à tous; avancées constructives; CALMONS LE BUZZ; derrière on va analyser le problème global de manière constructive
na	2	30079	Pendaison cremaillere enorme; now place a la boite direction le CAB hayeeee ;)
positive	2	125244	"Le groupe informatique Microsoft a annoncé vendredi une hausse de la rémunération de ses employés; dans le but... ~http 
na	2	27913	J'ai envie de look " Sortilège " oui le film pas encore sorti au ciné & deja en Streaming .. Sauf que cette histoire de 72 min Me casse les
neutral	2	32856	Koyoko: J'ai obtenu l'exploit suivant : Chasser les ombres! ~http  #Rift
positive	2	10262	Vendredi soirée avec mes potes d'enfance ☑
